fiscal_year,corp_code,stock_code,company_name,dart_corp_cls,marcap_matched,observed_markets,observed_names,first_trade_date,last_trade_date,observed_trading_rows,positive_volume_days,median_daily_amount_krw,median_marcap_raw,min_marcap_raw,max_marcap_raw,flag_spac,flag_reit,flag_fund_etf_etn,flag_preferred_name,security_review_status,modern_oos_protected
2018,00180263,016100,리더스코스메틱,K,True,KOSDAQ,리더스코스메틱,2018-01-02,2018-12-28,244,244,2071210725.0,296779528250.0,189880826300.0,448487925000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00180795,023810,인팩,Y,True,KOSPI,인팩,2018-01-02,2018-12-28,244,244,30891617.5,45600000000.0,31000000000.0,50500000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00180865,031860,디에이치엑스컴퍼니,K,True,KOSDAQ,엔에스엔,2018-01-02,2018-12-28,244,244,354706982.5,47713487220.0,28026563320.0,74426863560.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00181299,089980,상아프론테크,K,True,KOSDAQ,상아프론테크,2018-01-02,2018-12-28,244,244,1964054875.0,217518924000.0,151906658400.0,265301769600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00181712,034730,SK,Y,True,KOSPI,SK,2018-01-02,2018-12-28,244,244,23562595000.0,19665703011500.0,17519713953000.0,23113357564500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00181943,025530,에스제이엠홀딩스,Y,True,KOSPI,SJM홀딩스,2018-01-02,2018-12-28,244,244,17940125.0,64029559300.0,46295424800.0,70936538000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00184667,023410,유진기업,K,True,KOSDAQ,유진기업,2018-01-02,2018-12-28,244,244,7124781830.0,491653177125.0,356366466400.0,838125647250.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00184889,039020,이건홀딩스,K,True,KOSDAQ,이건홀딩스,2018-01-02,2018-12-28,244,244,73070847.5,52544912342.5,39614370670.0,71593527530.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00185046,048550,SM C&C,K,True,KOSDAQ,SM C&C,2018-01-02,2018-12-28,244,244,793997280.0,246648790685.0,180597169920.0,339488103860.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00185222,045520,크린앤사이언스,K,True,KOSDAQ,크린앤사이언스,2018-01-02,2018-12-28,244,244,1311528300.0,97012500000.0,76700000000.0,127725000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00185356,033100,제룡전기,K,True,KOSDAQ,제룡전기,2018-01-02,2018-12-28,244,244,5725425490.0,139903582390.0,101514424880.0,296351446050.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00186452,029480,광무,K,True,KOSDAQ,바른테크놀로지,2018-01-02,2018-12-28,244,244,90767962.5,25793491652.5,12757365865.0,36238789925.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00186559,031820,아이티센씨티에스,Y,True,KOSPI,콤텍시스템,2018-01-02,2018-12-28,244,244,1558475985.0,64838736430.0,33125524640.0,88764469430.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00186717,053620,태양,K,True,KOSDAQ,태양,2018-01-02,2018-12-28,244,244,39061175.0,89225000000.0,73100000000.0,111800000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00186799,044490,태웅,K,True,KOSDAQ,태웅,2018-01-02,2018-12-28,244,244,1139820050.0,316116619800.0,191070488550.0,490180834500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00186939,026150,특수건설,K,True,KOSDAQ,특수건설,2018-01-02,2018-12-28,244,244,2300066105.0,75242457850.0,37230682150.0,139427655300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00187415,041960,코미팜,K,True,KOSDAQ,코미팜,2018-01-02,2018-12-28,244,244,6289021675.0,1508050378575.0,1053814148400.0,2286639085500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00187725,015710,코콤,K,True,KOSDAQ,코콤,2018-01-02,2018-12-28,244,244,438468840.0,129024480000.0,94840005000.0,176181525000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00188089,020000,한섬,Y,True,KOSPI,한섬,2018-01-02,2018-12-28,244,244,2214133300.0,902689500000.0,676093500000.0,1070173500000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00188797,119500,포메탈,K,True,KOSDAQ,포메탈,2018-01-02,2018-12-28,244,244,428012145.0,52038966560.0,31454400960.0,66344499200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00188973,061250,화일약품,K,True,KOSDAQ,화일약품,2018-01-02,2018-12-28,244,244,794108970.0,105488212560.0,88627391700.0,141227388400.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00189538,032580,피델릭스,K,True,KOSDAQ,피델릭스,2018-01-02,2018-12-28,244,244,285959975.0,43448364212.5,33662461060.0,55428800735.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00190321,030200,케이티,Y,True,KOSPI,KT,2018-01-02,2018-12-28,244,244,14918278817.0,7454742118400.0,6971685273600.0,8133632819200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00190756,067900,와이엔텍,K,True,KOSDAQ,와이엔텍,2018-01-02,2018-12-28,244,244,856014020.0,84738147727.5,68794711020.0,103374063120.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00191287,020400,대동금속,K,True,KOSDAQ,대동금속,2018-01-02,2018-12-28,244,244,41769800.0,23424000000.0,17064000000.0,37632000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00191472,025000,KPX케미칼,Y,True,KOSPI,KPX케미칼,2018-01-02,2018-12-28,244,244,182881275.0,313148000000.0,239338000000.0,354772000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00191588,023000,삼원강재,Y,True,KOSPI,삼원강재,2018-01-02,2018-12-28,244,244,39862212.5,123100000000.0,102000000000.0,135800000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00192499,027710,팜스토리,K,True,KOSDAQ,팜스토리,2018-01-02,2018-12-28,244,244,558983377.5,115735134610.0,84813533760.0,142239363910.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00194947,130660,한전산업,Y,True,KOSPI,한전산업,2018-01-02,2018-12-28,244,244,191100587.5,118664000000.0,102038000000.0,152242000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00195229,081660,미스토홀딩스,Y,True,KOSPI,휠라코리아,2018-01-02,2018-12-28,244,241,13956045550.0,1984711898250.0,1018177066200.0,3434666934000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00197759,025560,미래산업,Y,True,KOSPI,미래산업,2018-01-02,2018-12-28,244,244,902175093.5,142790958400.0,97762033600.0,169327331200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00198192,037230,한국팩키지,K,True,KOSDAQ,한국팩키지,2018-01-02,2018-12-28,244,244,527085650.0,58750000000.0,41000000000.0,87375000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00198697,020760,일진디스플,Y,True,KOSPI,일진디스플,2018-01-02,2018-12-28,244,244,779388610.0,143695783000.0,86925330800.0,234160418800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00199076,032960,동일기연,K,True,KOSDAQ,동일기연,2018-01-02,2018-12-28,244,244,12187575.0,77486005800.0,65494123950.0,86095562000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00199252,028300,HLB,K,True,KOSDAQ,에이치엘비,2018-01-02,2018-12-28,244,244,84874132500.0,3329270713300.0,1340863824300.0,5111126605700.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00199988,041930,SY동아,K,True,KOSDAQ,동아화성,2018-01-02,2018-12-28,244,244,205340560.0,63516000000.0,46531000000.0,82792000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00200275,040300,YTN,K,True,KOSDAQ,YTN,2018-01-02,2018-12-28,244,244,93996282.5,88620000000.0,75600000000.0,124740000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00200910,031310,아이즈비전,K,True,KOSDAQ,아이즈비전,2018-01-02,2018-12-28,244,244,674612757.5,64706984835.0,43768892850.0,101575376560.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00201131,032080,아즈텍WB,K,True,KOSDAQ,아즈텍WB,2018-01-02,2018-12-28,244,244,130407917.5,40003158150.0,29910858120.0,50722958700.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00201432,054220,비츠로시스,K,True,KOSDAQ,비츠로시스,2018-01-02,2018-12-28,244,244,2513580770.0,70936693515.0,36892340656.0,126866407790.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00201733,032540,TJ미디어,K,True,KOSDAQ,TJ미디어,2018-01-02,2018-12-28,244,244,41375802.5,55029855550.0,43187987900.0,68264884100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00201742,048430,유라테크,K,True,KOSDAQ,유라테크,2018-01-02,2018-12-28,244,244,323788595.0,89164800000.0,58752000000.0,136512000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00202060,053270,구영테크,K,True,KOSDAQ,구영테크,2018-01-02,2018-12-28,244,244,302411757.5,38945037345.0,33520600980.0,53543240670.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00202839,079170,한창산업,K,True,KOSDAQ,한창산업,2018-01-02,2018-12-28,244,244,70649965.0,34164000000.0,27040000000.0,43680000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203023,025320,시노펙스,K,True,KOSDAQ,시노펙스,2018-01-02,2018-12-28,244,244,3863009545.0,233896668180.0,144151875390.0,352482934120.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203209,043340,에쎈테크,K,True,KOSDAQ,에쎈테크,2018-01-02,2018-12-28,244,244,520123440.0,92700000000.0,54720000000.0,114840000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203290,024720,콜마홀딩스,Y,True,KOSPI,한국콜마홀딩스,2018-01-02,2018-12-28,244,244,2494446175.0,727583170250.0,491527668400.0,974788075200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203315,036420,콘텐트리중앙,Y,True,KOSDAQ,제이콘텐트리,2018-01-02,2018-12-28,244,244,10300635955.0,769395283590.0,576048359100.0,966164277540.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203582,025750,한솔홈데코,Y,True,KOSPI,한솔홈데코,2018-01-02,2018-12-28,244,244,2194469722.5,126084458185.0,96678178800.0,212289167615.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00203847,060480,국일신동,K,True,KOSDAQ,국일신동,2018-01-02,2018-12-28,244,244,907768857.5,42197450000.0,31939200000.0,60884100000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00204208,027740,마니커,Y,True,KOSPI,마니커,2018-01-02,2018-12-28,244,244,1116778656.0,102587900085.0,74587579803.0,189678900125.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00204226,032680,소프트센,K,True,KOSDAQ,소프트센,2018-01-02,2018-12-28,244,244,377922442.5,60221004520.0,35020414130.0,71410203200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00204262,030520,한컴,K,True,KOSDAQ,한글과컴퓨터,2018-01-02,2018-12-28,244,244,1786790475.0,368161265450.0,285065305850.0,474339436050.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00204642,033830,티비씨,K,True,KOSDAQ,티비씨,2018-01-02,2018-12-28,244,244,39892274.0,67100000000.0,48100000000.0,87200000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00205003,033340,좋은사람들,K,True,KOSDAQ,좋은사람들,2018-01-02,2018-12-28,244,244,12057259277.5,121669360760.0,51768570560.0,228204311040.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00205687,032860,더라미,K,True,KOSDAQ,GMR 머티리얼즈,2018-01-02,2018-12-28,244,244,421899237.5,46142687720.0,34927920280.0,64788927560.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00206039,039240,경남스틸,K,True,KOSDAQ,경남스틸,2018-01-02,2018-12-28,244,232,248206910.0,52062500000.0,44625000000.0,73250000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00206659,054210,이랜텍,K,True,KOSDAQ,이랜텍,2018-01-02,2018-12-28,244,244,150518275.0,68397208040.0,44847271140.0,98500170860.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00206686,042040,케이피엠테크,K,True,KOSDAQ,케이피엠테크,2018-01-02,2018-12-28,244,244,1559587422.5,124535976325.0,88207768924.0,253244934250.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00207375,054670,대한뉴팜,K,True,KOSDAQ,대한뉴팜,2018-01-02,2018-12-28,244,244,1361410075.0,196662404000.0,124170058000.0,247622370000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00208134,058400,KNN,K,True,KOSDAQ,KNN,2018-01-02,2018-12-28,244,244,130075183.5,124417721940.0,85019880240.0,152956326600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00208444,031980,피에스케이홀딩스,K,True,KOSDAQ,피에스케이,2018-01-02,2018-12-28,244,244,3489683600.0,477284403900.0,234830026200.0,614014440800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00209780,029460,케이씨,Y,True,KOSPI,케이씨,2018-01-02,2018-12-28,244,244,892408625.0,276841348700.0,148416781800.0,358504463800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00210740,067080,대화제약,K,True,KOSDAQ,대화제약,2018-01-02,2018-12-28,244,244,4510103525.0,457446847400.0,346274506000.0,622382862100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00210856,071950,코아스,Y,True,KOSPI,코아스,2018-01-02,2018-12-28,244,244,673529807.5,47365299325.0,33843394950.0,90558125300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00210980,032940,원익,K,True,KOSDAQ,원익,2018-01-02,2018-12-28,244,244,645672615.0,97114949280.0,54012196800.0,163203331200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00216027,053030,바이넥스,K,True,KOSDAQ,바이넥스,2018-01-02,2018-12-28,244,244,4167240400.0,349858637800.0,272887012800.0,544187473200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00216434,066360,체리부로,K,True,KOSDAQ,체리부로,2018-01-02,2018-12-28,244,244,371074160.0,84522958992.5,59228784125.0,108980962790.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00216498,037350,성도이엔지,K,True,KOSDAQ,성도이엔지,2018-01-02,2018-12-28,244,244,565725250.0,100555000000.0,65824850000.0,148047900000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00216647,030530,원익홀딩스,K,True,KOSDAQ,원익홀딩스,2018-01-02,2018-12-28,244,244,1450079145.0,439097921985.0,263381515210.0,631034304770.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00216762,045100,한양이엔지,K,True,KOSDAQ,한양이엔지,2018-01-02,2018-12-28,244,244,1724162775.0,270000000000.0,205200000000.0,350100000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00217743,039610,화성밸브,K,True,KOSDAQ,화성밸브,2018-01-02,2018-12-28,244,244,4762889945.0,72508800000.0,37273600000.0,157976000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00218575,032560,황금에스티,Y,True,KOSPI,황금에스티,2018-01-02,2018-12-28,244,244,1350223200.0,151200000000.0,97300000000.0,225400000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219097,027410,BGF,Y,True,KOSPI,BGF,2018-01-02,2018-12-28,244,244,2985002400.0,880257522170.0,380711884200.0,1320863129150.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219361,034810,해성산업,K,True,KOSDAQ,해성산업,2018-01-02,2018-12-28,244,244,102489500.0,136920000000.0,97311000000.0,175062000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219440,028080,휴맥스홀딩스,K,True,KOSDAQ,휴맥스홀딩스,2018-01-02,2018-12-28,244,244,51276515.0,55655464050.0,35845892100.0,67666982280.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219486,035510,신세계I&C,Y,True,KOSPI,신세계 I&C,2018-01-02,2018-12-28,244,244,2154082000.0,235210000000.0,135880000000.0,322500000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219574,044820,코스맥스비티아이,Y,True,KOSPI,코스맥스비티아이,2018-01-02,2018-12-28,244,244,722248975.0,302283413475.0,162786460950.0,432176445000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00219848,035890,서희건설,K,True,KOSDAQ,서희건설,2018-01-02,2018-12-28,244,244,3953449837.5,215967342525.0,185610487150.0,332190731675.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220057,032620,GC메디아이,K,True,KOSDAQ,유비케어,2018-01-02,2018-12-28,244,244,1040535502.5,223142769225.0,153692883050.0,267771323070.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220109,043100,알파AI,K,True,KOSDAQ,솔고바이오,2018-01-02,2018-12-28,244,244,815681195.0,78121074712.5,55795395825.0,110746351125.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220561,037710,광주신세계,Y,True,KOSPI,광주신세계,2018-01-02,2018-12-28,244,244,120769000.0,354000000000.0,267200000000.0,392800000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220622,065710,서호전기,K,True,KOSDAQ,서호전기,2018-01-02,2018-12-28,244,244,353017875.0,71198750000.0,58195000000.0,117935000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220686,058610,에스피지,K,True,KOSDAQ,에스피지,2018-01-02,2018-12-28,244,244,2366194685.0,203550506250.0,129646014750.0,279751465000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00220969,045060,오공,K,True,KOSDAQ,오공,2018-01-02,2018-12-28,244,244,523164865.0,55966203920.0,36294218100.0,65675251800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00221728,066130,하츠,K,True,KOSDAQ,하츠,2018-01-02,2018-12-28,244,244,406917990.0,64640000000.0,43072000000.0,110592000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00222435,033050,제이엠아이,K,True,KOSDAQ,제이엠아이,2018-01-02,2018-12-28,244,244,140650720.0,37384794945.0,32905135420.0,53918811010.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00222532,037560,LG헬로비전,Y,True,KOSPI,CJ헬로,2018-01-02,2018-12-28,244,244,2486209365.0,712511158000.0,532059962550.0,855787858250.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00223434,036810,에프에스티,K,True,KOSDAQ,에프에스티,2018-01-02,2018-12-28,244,244,1010097855.0,111139426795.0,74763942730.0,142853606270.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00223513,033320,제이씨현시스템,K,True,KOSDAQ,제이씨현시스템,2018-01-02,2018-12-28,244,244,1987873190.0,152533167360.0,91366984960.0,215993081600.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00223762,043610,KT지니뮤직,K,True,KOSDAQ,지니뮤직,2018-01-02,2018-12-28,244,244,1869180927.5,280648803990.0,213988475550.0,342873488410.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00225159,036530,SNT홀딩스,Y,True,KOSPI,S&T홀딩스,2018-01-02,2018-12-28,244,244,135796525.0,213988503750.0,177712357400.0,247741143250.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00225706,234080,JW생명과학,Y,True,KOSPI,JW생명과학,2018-01-02,2018-12-28,244,241,1786200000.0,397051441550.0,324608357000.0,493246357100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00225742,060370,LS마린솔루션,K,True,KOSDAQ,KT서브마린,2018-01-02,2018-12-28,244,244,390149265.0,94991250000.0,65590500000.0,123516000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00226316,111110,호전실업,Y,True,KOSPI,호전실업,2018-01-02,2018-12-28,244,244,309893900.0,112200000000.0,72560000000.0,135600000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00226352,032500,케이엠더블유,K,True,KOSDAQ,케이엠더블유,2018-01-02,2018-12-28,244,244,3413305150.0,399682500000.0,293825000000.0,469315000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00226547,053980,오상자이엘,K,True,KOSDAQ,오상자이엘,2018-01-02,2018-12-28,244,244,346000790.0,178366214100.0,105777376720.0,240483801100.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00226866,049070,인탑스,K,True,KOSDAQ,인탑스,2018-01-02,2018-12-28,244,244,272703155.0,160218000000.0,130548000000.0,212420000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00227333,033640,네패스,K,True,KOSDAQ,네패스,2018-01-02,2018-12-28,244,244,3940268360.0,229380821885.0,169493423800.0,372304156500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00228059,084110,휴온스글로벌,K,True,KOSDAQ,휴온스글로벌,2018-01-02,2018-12-28,244,244,2549883700.0,611772781200.0,393282502200.0,806333172500.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00228350,056700,신화인터텍,K,True,KOSDAQ,신화인터텍,2018-01-02,2018-12-28,244,244,166198267.5,61839230647.5,38458320120.0,85511492085.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00228536,041440,현대에버다임,K,True,KOSDAQ,에버다임,2018-01-02,2018-12-28,244,244,511743920.0,154256277840.0,101404243040.0,227532488800.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00228712,088910,동우팜투테이블,K,True,KOSDAQ,동우팜투테이블,2018-01-02,2018-12-28,244,244,290249435.0,98031544380.0,81111738960.0,113918079240.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00229021,033230,인성정보,K,True,KOSDAQ,인성정보,2018-01-02,2018-12-28,244,244,174441092.5,77782580260.0,56229525385.0,107094734890.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00230036,030350,드래곤플라이,K,True,KOSDAQ,드래곤플라이,2018-01-02,2018-12-28,244,244,307637790.0,68276214115.0,41301906780.0,108086735120.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00230425,039860,나노엔텍,K,True,KOSDAQ,나노엔텍,2018-01-02,2018-12-28,244,244,440568297.5,151350257400.0,105432128460.0,178617962200.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00230814,078590,휴림에이텍,K,True,KOSDAQ,두올산업,2018-01-02,2018-12-28,244,244,529122760.0,29098110200.0,23557638700.0,99235780125.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00230911,036640,HRS,K,True,KOSDAQ,HRS,2018-01-02,2018-12-28,244,244,180685592.5,61330500000.0,41132322000.0,82591740000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231044,032820,우리기술,K,True,KOSDAQ,우리기술,2018-01-02,2018-12-28,244,242,3689655839.5,115930489140.0,49975959722.0,298045972080.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231105,033500,동성화인텍,K,True,KOSDAQ,동성화인텍,2018-01-02,2018-12-28,244,244,1546102810.0,198734280285.0,141124275070.0,252836416330.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231354,037030,파워넷,K,True,KOSDAQ,파워넷,2018-06-07,2018-12-28,139,139,767023760.0,63050473500.0,39751822340.0,120696620700.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231363,032640,LG유플러스,Y,True,KOSPI,LG유플러스,2018-01-02,2018-12-28,244,244,26095225725.0,6429102290725.0,5108352923700.0,7989987906300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231372,032350,롯데관광개발,Y,True,KOSPI,롯데관광개발,2018-01-02,2018-12-28,244,244,2373688275.0,803491907100.0,490266248400.0,1091750303150.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231442,033130,디지틀조선,K,True,KOSDAQ,디지틀조선,2018-01-02,2018-12-28,244,244,397553860.0,76457450020.0,57528663850.0,93716049175.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231664,041190,우리기술투자,K,True,KOSDAQ,우리기술투자,2018-01-02,2018-12-28,244,242,12347746475.0,328020000000.0,194040000000.0,798000000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231691,032800,판타지오,K,True,KOSDAQ,판타지오,2018-01-02,2018-12-28,244,244,343111477.0,53873621763.0,35261412355.0,97059763905.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231707,032850,비트컴퓨터,K,True,KOSDAQ,비트컴퓨터,2018-01-02,2018-12-28,244,244,1346318905.0,102067019020.0,72311324550.0,121848737690.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00231831,034940,조아제약,K,True,KOSDAQ,조아제약,2018-01-02,2018-12-28,244,244,2165439420.0,150327326610.0,115930395945.0,202418151650.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00232007,042940,상지건설,K,True,KOSDAQ,상지카일룸|포워드컴퍼니스,2018-01-02,2018-12-28,244,244,410255757.5,79022065705.0,39719834040.0,96890399280.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00232821,036170,에이치엠넥스,K,True,KOSDAQ,씨티엘|씨티젠,2018-01-02,2018-12-28,244,244,2152356405.0,104494203500.0,66311208000.0,153328178000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00233653,034830,한국토지신탁,Y,True,KOSPI,한국토지신탁,2018-01-02,2018-12-28,244,244,1161351447.5,730325097775.0,575675444400.0,835739351300.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00234227,056080,유진로봇,K,True,KOSDAQ,유진로봇,2018-01-02,2018-12-28,244,244,1136849162.5,183997105560.0,123790101600.0,234913218690.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00234412,031430,신세계인터내셔날,Y,True,KOSPI,신세계인터내셔날,2018-01-02,2018-12-28,244,244,8094771950.0,1203090000000.0,507654000000.0,1681470000000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00235183,044780,에이치케이,K,True,KOSDAQ,에이치케이,2018-01-02,2018-12-28,244,244,131828632.5,31236419497.5,23069733750.0,40510452465.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00236863,037440,희림,K,True,KOSDAQ,희림,2018-01-02,2018-12-28,244,244,217963872.5,63590904562.5,55829124750.0,96900426000.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
2018,00238001,033560,블루콤,K,True,KOSDAQ,블루콤,2018-01-02,2018-12-28,244,244,256393075.0,97404133095.0,66925773900.0,136926515790.0,False,False,False,False,MATCHED_COMMON_CANDIDATE,True
