corp_code,fiscal_year,company_name,basis,filing_date,receipt_no,period_to,stock_code,corp_cls,first_period,seed_source
00684714,2018,풍산,,20180515,20180515001085,,103140,Y,Q1,historical_dart_periodic_filing_universe
00684802,2018,에이플러스에셋,,20180515,20180515000622,,244920,Y,Q1,historical_dart_periodic_filing_universe
00687711,2018,한국철강,,20180515,20180515001065,,104700,Y,Q1,historical_dart_periodic_filing_universe
00688358,2018,하이즈항공,,20180515,20180515000777,,221840,K,Q1,historical_dart_periodic_filing_universe
00688996,2018,KB금융,,20180515,20180515001957,,105560,Y,Q1,historical_dart_periodic_filing_universe
00692254,2018,아이패밀리에스씨,,20180515,20180515002258,,114840,K,Q1,historical_dart_periodic_filing_universe
00693554,2018,티케이케미칼,,20180515,20180515002500,,104480,K,Q1,historical_dart_periodic_filing_universe
00693651,2018,비덴트,,20180515,20180515001479,,121800,K,Q1,historical_dart_periodic_filing_universe
00694942,2018,이미지스,,20180515,20180515001636,,115610,K,Q1,historical_dart_periodic_filing_universe
00695969,2018,동운아나텍,,20180508,20180504002081,,094170,K,Q1,historical_dart_periodic_filing_universe
00706715,2018,미원홀딩스,,20180515,20180515000598,,107590,Y,Q1,historical_dart_periodic_filing_universe
00728638,2018,한세실업,,20180515,20180515001572,,105630,Y,Q1,historical_dart_periodic_filing_universe
00753643,2018,주성코퍼레이션,,20180530,20180530000669,,109070,Y,Q1,historical_dart_periodic_filing_universe
00755739,2018,파인테크닉스,,20180514,20180514005298,,106240,K,Q1,historical_dart_periodic_filing_universe
00759294,2018,와이솔,,20180515,20180515000560,,122990,K,Q1,historical_dart_periodic_filing_universe
00759513,2018,LX하우시스,,20180515,20180515002009,,108670,Y,Q1,historical_dart_periodic_filing_universe
00760971,2018,크래프톤,,20180515,20180515002101,,259960,Y,Q1,historical_dart_periodic_filing_universe
00760999,2018,상신전자,,20180514,20180514004786,,263810,K,Q1,historical_dart_periodic_filing_universe
00761952,2018,아나패스,,20180515,20180515002424,,123860,K,Q1,historical_dart_periodic_filing_universe
00763473,2018,코스메카코리아,,20180518,20180518000002,,241710,K,Q1,historical_dart_periodic_filing_universe
00766106,2018,엣지파운드리,,20180515,20180515002518,,105550,K,Q1,historical_dart_periodic_filing_universe
00767460,2018,PI첨단소재,,20180515,20180515002477,,178920,Y,Q1,historical_dart_periodic_filing_universe
00767628,2018,나이벡,,20180515,20180515001497,,138610,K,Q1,historical_dart_periodic_filing_universe
00776820,2018,영원무역,,20180515,20180515002083,,111770,Y,Q1,historical_dart_periodic_filing_universe
00778235,2018,TS인베스트먼트,,20180514,20180514000803,,246690,K,Q1,historical_dart_periodic_filing_universe
00781202,2018,파이온엑스,,20180530,20180530000053,,900100,K,Q1,historical_dart_periodic_filing_universe
00783246,2018,글로벌에스엠,,20180525,20180525000524,,900070,K,Q1,historical_dart_periodic_filing_universe
00787057,2018,휴맥스,,20180515,20180515002546,,115160,K,Q1,historical_dart_periodic_filing_universe
00787376,2018,대성에너지,,20180515,20180515001929,,117580,Y,Q1,historical_dart_periodic_filing_universe
00788737,2018,이퓨쳐,,20180515,20180515000533,,134060,K,Q1,historical_dart_periodic_filing_universe
00788773,2018,씨젠,,20180515,20180515001999,,096530,K,Q1,historical_dart_periodic_filing_universe
00791209,2018,메타케어,,20180515,20180515002622,,118000,Y,Q1,historical_dart_periodic_filing_universe
00793155,2018,폴라리스AI핸디,,20180515,20180515001869,,220180,K,Q1,historical_dart_periodic_filing_universe
00795135,2018,코오롱인더,,20180515,20180515001707,,120110,Y,Q1,historical_dart_periodic_filing_universe
00796994,2018,조선선재,,20180515,20180515001310,,120030,Y,Q1,historical_dart_periodic_filing_universe
00797364,2018,KC코트렐,,20180515,20180515002540,,119650,Y,Q1,historical_dart_periodic_filing_universe
00799070,2018,딥커머스,,20180528,20180528000456,,900110,K,Q1,historical_dart_periodic_filing_universe
00799177,2018,삼기,,20180515,20180515001575,,122350,K,Q1,historical_dart_periodic_filing_universe
00799539,2018,제노레이,,20180814,20180814001067,,122310,K,H1,historical_dart_periodic_filing_universe
00800084,2018,씨엑스아이,,20180530,20180530000695,,900120,K,Q1,historical_dart_periodic_filing_universe
00800145,2018,서진오토모티브,,20180515,20180515001625,,122690,K,Q1,historical_dart_periodic_filing_universe
00803425,2018,코리아에프티,,20180515,20180515001282,,123410,K,Q1,historical_dart_periodic_filing_universe
00807379,2018,신흥에스이씨,,20180523,20180523000353,,243840,K,Q1,historical_dart_periodic_filing_universe
00807397,2018,코이즈,,20180515,20180515000609,,121850,K,Q1,historical_dart_periodic_filing_universe
00807555,2018,메가엠디,,20180510,20180510000461,,133750,K,Q1,historical_dart_periodic_filing_universe
00808022,2018,메지온,,20180515,20180515001101,,140410,K,Q1,historical_dart_periodic_filing_universe
00808068,2018,앤로보틱스,,20180515,20180515001219,,138360,K,Q1,historical_dart_periodic_filing_universe
00808086,2018,HLB펩,,20180514,20180514005221,,196300,K,Q1,historical_dart_periodic_filing_universe
00809429,2018,뉴온,,20180515,20180515002479,,123840,K,Q1,historical_dart_periodic_filing_universe
00811372,2018,노바렉스,,20180515,20180515000941,,194700,K,Q1,historical_dart_periodic_filing_universe
00813389,2018,베셀,,20180515,20180514006118,,177350,K,Q1,historical_dart_periodic_filing_universe
00814786,2018,티엔엔터테인먼트,,20180515,20180515001928,,131100,K,Q1,historical_dart_periodic_filing_universe
00815095,2018,우리이앤엘하루틴,,20180515,20180515001925,,153490,K,Q1,historical_dart_periodic_filing_universe
00815369,2018,에스제이엠,,20180515,20180515001635,,123700,Y,Q1,historical_dart_periodic_filing_universe
00815767,2018,위메이드플레이,,20180515,20180515001476,,123420,K,Q1,historical_dart_periodic_filing_universe
00816544,2018,토니모리,,20180515,20180515001076,,214420,Y,Q1,historical_dart_periodic_filing_universe
00819073,2018,인크로스,,20180510,20180510003908,,216050,K,Q1,historical_dart_periodic_filing_universe
00819374,2018,나무가,,20180515,20180515001092,,190510,K,Q1,historical_dart_periodic_filing_universe
00820352,2018,파인텍,,20180515,20180515002583,,131760,K,Q1,historical_dart_periodic_filing_universe
00821607,2018,알톤,,20180515,20180515000851,,123750,K,Q1,historical_dart_periodic_filing_universe
00823429,2018,한국화장품,,20180515,20180515000508,,123690,Y,Q1,historical_dart_periodic_filing_universe
00825223,2018,화신정공,,20180515,20180515000958,,126640,K,Q1,historical_dart_periodic_filing_universe
00825959,2018,하이비젼시스템,,20180515,20180515000131,,126700,K,Q1,historical_dart_periodic_filing_universe
00828497,2018,한미약품,,20180515,20180515001138,,128940,Y,Q1,historical_dart_periodic_filing_universe
00828789,2018,대성산업,,20180515,20180515002391,,128820,Y,Q1,historical_dart_periodic_filing_universe
00829380,2018,피제이메탈,,20180515,20180515002332,,128660,K,Q1,historical_dart_periodic_filing_universe
00831428,2018,옵투스제약,,20180514,20180514002116,,131030,K,Q1,historical_dart_periodic_filing_universe
00833064,2018,엠플러스,,20180515,20180515001515,,259630,K,Q1,historical_dart_periodic_filing_universe
00838005,2018,서진시스템,,20180515,20180515000448,,178320,K,Q1,historical_dart_periodic_filing_universe
00838500,2018,엘브이엠씨,,20180530,20180530000663,,900140,Y,Q1,historical_dart_periodic_filing_universe
00838962,2018,알서포트,,20180515,20180515000481,,131370,K,Q1,historical_dart_periodic_filing_universe
00842585,2018,네이블,,20180514,20180514004931,,153460,K,Q1,historical_dart_periodic_filing_universe
00842619,2018,리가켐바이오,,20180515,20180515000691,,141080,K,Q1,historical_dart_periodic_filing_universe
00843900,2018,육일씨엔에쓰,,20180515,20180515000421,,191410,K,Q1,historical_dart_periodic_filing_universe
00852087,2018,시디즈,,20180515,20180515001287,,134790,Y,Q1,historical_dart_periodic_filing_universe
00855093,2018,선진,,20180511,20180511001437,,136490,Y,Q1,historical_dart_periodic_filing_universe
00855163,2018,미원화학,,20180504,20180504000106,,134380,Y,Q1,historical_dart_periodic_filing_universe
00857480,2018,사람인,,20180515,20180515000611,,143240,K,Q1,historical_dart_periodic_filing_universe
00857727,2018,하림,,20180511,20180511000521,,136480,K,Q1,historical_dart_periodic_filing_universe
00858124,2018,알에스오토메이션,,20180514,20180514004585,,140670,K,Q1,historical_dart_periodic_filing_universe
00858364,2018,BNK금융지주,,20180515,20180515002524,,138930,Y,Q1,historical_dart_periodic_filing_universe
00860332,2018,메리츠금융지주,,20180515,20180515002141,,138040,Y,Q1,historical_dart_periodic_filing_universe
00861076,2018,케이탑리츠,,20180510,20180510002288,,145270,Y,Q1,historical_dart_periodic_filing_universe
00861997,2018,아고스,,20180515,20180515000090,,175140,K,Q1,historical_dart_periodic_filing_universe
00864338,2018,웹스,,20180515,20180515002174,,196700,K,Q1,historical_dart_periodic_filing_universe
00866062,2018,엘티씨,,20180515,20180515001862,,170920,K,Q1,historical_dart_periodic_filing_universe
00867034,2018,듀켐바이오,,20190401,20190401001761,,176750,K,FY,historical_dart_periodic_filing_universe
00867098,2018,티로보틱스,,20180514,20180514004870,,117730,K,Q1,historical_dart_periodic_filing_universe
00867478,2018,아시아종묘,,20180515,20180515001132,,154030,K,Q1,historical_dart_periodic_filing_universe
00867849,2018,오파스넷,,20181114,20181114000064,,173130,K,Q3,historical_dart_periodic_filing_universe
00868705,2018,윈스테크넷,,20180515,20180515001343,,136540,K,Q1,historical_dart_periodic_filing_universe
00869272,2018,서전기전,,20180514,20180514001980,,189860,K,Q1,historical_dart_periodic_filing_universe
00870481,2018,에코캡,,20190401,20190401005211,,128540,K,FY,historical_dart_periodic_filing_universe
00870861,2018,와이엠씨,,20180514,20180514001857,,155650,K,Q1,historical_dart_periodic_filing_universe
00871833,2018,에스티팜,,20180515,20180515001420,,237690,K,Q1,historical_dart_periodic_filing_universe
00872984,2018,이마트,,20180515,20180515002223,,139480,Y,Q1,historical_dart_periodic_filing_universe
00874803,2018,AP위성,,20180511,20180511005182,,211270,K,Q1,historical_dart_periodic_filing_universe
00875307,2018,야스,,20180530,20180530000518,,255440,K,Q1,historical_dart_periodic_filing_universe
00876865,2018,네오오토,,20180515,20180515002663,,212560,K,Q1,historical_dart_periodic_filing_universe
00876908,2018,모트렉스,,20180515,20180515000070,,118990,K,Q1,historical_dart_periodic_filing_universe
00877059,2018,삼성바이오로직스,,20180515,20180515001520,,207940,Y,Q1,historical_dart_periodic_filing_universe
00877819,2018,데이타솔루션,,20180515,20180515000178,,263800,K,Q1,historical_dart_periodic_filing_universe
00878915,2018,iM금융지주,,20180515,20180515002654,,139130,Y,Q1,historical_dart_periodic_filing_universe
00879020,2018,유니트론텍,,20180515,20180515000752,,142210,K,Q1,historical_dart_periodic_filing_universe
00883980,2018,아이디스,,20180515,20180515000644,,143160,K,Q1,historical_dart_periodic_filing_universe
00888347,2018,휴젤,,20180515,20180515000588,,145020,K,Q1,historical_dart_periodic_filing_universe
00892526,2018,디케이앤디,,20190401,20190401005200,,263020,K,FY,historical_dart_periodic_filing_universe
00896285,2018,삼양사,,20180515,20180515002303,,145990,Y,Q1,historical_dart_periodic_filing_universe
00896753,2018,에코글로우,,20180515,20180515002455,,159910,K,Q1,historical_dart_periodic_filing_universe
00897752,2018,천보,,20190401,20190401001033,,278280,K,FY,historical_dart_periodic_filing_universe
00899459,2018,레이언스,,20180515,20180515000180,,228850,K,Q1,historical_dart_periodic_filing_universe
00899556,2018,제룡산업,,20180514,20180514001340,,147830,K,Q1,historical_dart_periodic_filing_universe
00904672,2018,넷마블,,20180515,20180515002655,,251270,Y,Q1,historical_dart_periodic_filing_universe
00910840,2018,윈하이텍,,20180509,20180509000111,,192390,K,Q1,historical_dart_periodic_filing_universe
00911229,2018,라온로보틱스,,20190401,20190401002805,,232680,K,FY,historical_dart_periodic_filing_universe
00911955,2018,잇츠한불,,20180515,20180515001404,,226320,Y,Q1,historical_dart_periodic_filing_universe
00915508,2018,알엔투테크놀로지,,20180514,20180514004763,,148250,K,Q1,historical_dart_periodic_filing_universe
00916516,2018,흥국에프엔비,,20180515,20180515002660,,189980,K,Q1,historical_dart_periodic_filing_universe
00917861,2018,슈피겐코리아,,20180515,20180515001518,,192440,K,Q1,historical_dart_periodic_filing_universe
00918222,2018,엘앤케이바이오,,20180530,20180530000561,,156100,K,Q1,historical_dart_periodic_filing_universe
00919966,2018,신라젠,,20180515,20180515001918,,215600,K,Q1,historical_dart_periodic_filing_universe
00923792,2018,내츄럴엔도텍,,20180515,20180515002034,,168330,K,Q1,historical_dart_periodic_filing_universe
00923826,2018,일월지엠엘,,20180515,20180515001331,,178780,K,Q1,historical_dart_periodic_filing_universe
00925189,2018,신화콘텍,,20180515,20180515001071,,187270,K,Q1,historical_dart_periodic_filing_universe
00925295,2018,에프엔씨엔터,,20180515,20180515002516,,173940,K,Q1,historical_dart_periodic_filing_universe
00926522,2018,테고사이언스,,20180525,20180525000437,,191420,K,Q1,historical_dart_periodic_filing_universe
00927558,2018,유바이오로직스,,20180503,20180503000061,,206650,K,Q1,historical_dart_periodic_filing_universe
00936787,2018,애경케미칼,,20180515,20180515001566,,161000,Y,Q1,historical_dart_periodic_filing_universe
00937324,2018,한국타이어앤테크놀로지,,20180515,20180515002520,,161390,Y,Q1,historical_dart_periodic_filing_universe
00938721,2018,필옵틱스,,20180511,20180511001576,,161580,K,Q1,historical_dart_periodic_filing_universe
00939331,2018,한국콜마,,20180515,20180515001157,,161890,Y,Q1,historical_dart_periodic_filing_universe
00939687,2018,동일고무벨트,,20180515,20180515000856,,163560,Y,Q1,historical_dart_periodic_filing_universe
00939942,2018,포시에스,,20180515,20180515001283,,189690,K,Q1,historical_dart_periodic_filing_universe
00942131,2018,앤디포스,,20180515,20180515001745,,238090,K,Q1,historical_dart_periodic_filing_universe
00945457,2018,아이진,,20180515,20180515000535,,185490,K,Q1,historical_dart_periodic_filing_universe
00946030,2018,로보티즈,,20190401,20190401005219,,108490,K,FY,historical_dart_periodic_filing_universe
00956028,2018,엑세스바이오,,20180503,20180503001365,,950130,K,Q1,historical_dart_periodic_filing_universe
00956930,2018,동아에스티,,20180515,20180515001449,,170900,Y,Q1,historical_dart_periodic_filing_universe
00957735,2018,클리오,,20180515,20180515000420,,237880,K,Q1,historical_dart_periodic_filing_universe
00959229,2018,세종메디칼,,20180814,20180814002573,,258830,K,H1,historical_dart_periodic_filing_universe
00961507,2018,케일럼,,20180515,20180515000640,,258610,K,Q1,historical_dart_periodic_filing_universe
00961774,2018,유티아이,,20180518,20180518000290,,179900,K,Q1,historical_dart_periodic_filing_universe
00962223,2018,지니언스,,20180514,20180514004857,,263860,K,Q1,historical_dart_periodic_filing_universe
00962922,2018,팬젠,,20180511,20180511005235,,222110,K,Q1,historical_dart_periodic_filing_universe
00963976,2018,SG,,20180530,20180529000455,,255220,K,Q1,historical_dart_periodic_filing_universe
00965318,2018,이노시뮬레이션,,20190322,20190322000132,,274400,K,FY,historical_dart_periodic_filing_universe
00965813,2018,미투온,,20180515,20180515001952,,201490,K,Q1,historical_dart_periodic_filing_universe
00966168,2018,디알젬,,20190401,20190401001571,,263690,K,FY,historical_dart_periodic_filing_universe
00970453,2018,파마리서치,,20180515,20180515002630,,214450,K,Q1,historical_dart_periodic_filing_universe
00971726,2018,옵티팜,,20190401,20190401001112,,153710,K,FY,historical_dart_periodic_filing_universe
00974927,2018,NEW,,20180515,20180515001783,,160550,K,Q1,historical_dart_periodic_filing_universe
00977377,2018,에이비온,,20190401,20190401003884,,203400,K,FY,historical_dart_periodic_filing_universe
00977641,2018,하이로닉,,20180515,20180515001584,,149980,K,Q1,historical_dart_periodic_filing_universe
00977650,2018,엔케이젠바이오텍코리아,,20180515,20180515001835,,182400,K,Q1,historical_dart_periodic_filing_universe
00980043,2018,비큐AI,,20190329,20190329002936,,148780,K,FY,historical_dart_periodic_filing_universe
00980122,2018,JB금융지주,,20180515,20180515001353,,175330,Y,Q1,historical_dart_periodic_filing_universe
00983040,2018,한진칼,,20180515,20180515002383,,180640,Y,Q1,historical_dart_periodic_filing_universe
00983271,2018,NHN,,20180515,20180515002265,,181710,Y,Q1,historical_dart_periodic_filing_universe
00983916,2018,HLB제넥스,,20180515,20180515001986,,187420,K,Q1,historical_dart_periodic_filing_universe
00985686,2018,큐브엔터,,20180514,20180514005295,,182360,K,Q1,historical_dart_periodic_filing_universe
00988364,2018,SGA솔루션즈,,20180515,20180515002199,,184230,K,Q1,historical_dart_periodic_filing_universe
00989619,2018,알테오젠,,20180515,20180515001542,,196170,K,Q1,historical_dart_periodic_filing_universe
00989664,2018,코아스템켐온,,20180515,20180515000158,,166480,K,Q1,historical_dart_periodic_filing_universe
00990165,2018,아세아시멘트,,20180515,20180515002381,,183190,Y,Q1,historical_dart_periodic_filing_universe
00990819,2018,아티스트스튜디오,,20190401,20190401001648,,200350,K,FY,historical_dart_periodic_filing_universe
00991191,2018,앱클론,,20180514,20180514001598,,174900,K,Q1,historical_dart_periodic_filing_universe
00991298,2018,씨이랩,,20190329,20190329003123,,189330,K,FY,historical_dart_periodic_filing_universe
00992543,2018,LK삼양,,20180514,20180514005429,,225190,K,Q1,historical_dart_periodic_filing_universe
00992871,2018,종근당,,20180515,20180515001610,,185750,Y,Q1,historical_dart_periodic_filing_universe
00993931,2018,동양파일,,20180515,20180515002434,,228340,K,Q1,historical_dart_periodic_filing_universe
00994994,2018,나노,,20180511,20180511000601,,187790,K,Q1,historical_dart_periodic_filing_universe
00995993,2018,DXVX,,20180515,20180515001799,,180400,K,Q1,historical_dart_periodic_filing_universe
00997812,2018,코미코,,20180515,20180515000797,,183300,K,Q1,historical_dart_periodic_filing_universe
01003040,2018,케이사인,,20180515,20180515001243,,192250,K,Q1,historical_dart_periodic_filing_universe
01008762,2018,데브시스터즈,,20180515,20180515002069,,194480,K,Q1,historical_dart_periodic_filing_universe
01009789,2018,코스맥스,,20180515,20180515001089,,192820,Y,Q1,historical_dart_periodic_filing_universe
01010110,2018,더블유게임즈,,20180515,20180515000949,,192080,Y,Q1,historical_dart_periodic_filing_universe
01010642,2018,지씨셀,,20180515,20180515000161,,144510,K,Q1,historical_dart_periodic_filing_universe
01011395,2018,레몬,,20190329,20190329004287,,294140,K,FY,historical_dart_periodic_filing_universe
01011438,2018,에이치엘사이언스,,20180515,20180515001079,,239610,K,Q1,historical_dart_periodic_filing_universe
01013311,2018,헥토이노베이션,,20180515,20180515000543,,214180,K,Q1,historical_dart_periodic_filing_universe
01013694,2018,인카금융서비스,,20180515,20180515000594,,211050,K,Q1,historical_dart_periodic_filing_universe
01014055,2018,에스트래픽,,20180510,20180510002967,,234300,K,Q1,historical_dart_periodic_filing_universe
01020524,2018,자이글,,20180530,20180530000321,,234920,K,Q1,historical_dart_periodic_filing_universe
01020843,2018,원익피앤이,,20180515,20180515000350,,217820,K,Q1,historical_dart_periodic_filing_universe
01021949,2018,덱스터,,20180515,20180515002323,,206560,K,Q1,historical_dart_periodic_filing_universe
01025644,2018,강스템바이오텍,,20180510,20180510001477,,217730,K,Q1,historical_dart_periodic_filing_universe
01026616,2018,지구홀딩스,,20190329,20190329001721,,221800,K,FY,historical_dart_periodic_filing_universe
01027794,2018,브이원텍,,20180515,20180515000764,,251630,K,Q1,historical_dart_periodic_filing_universe
01031229,2018,한국비티비,,20181115,20181115000135,,219750,K,Q3,historical_dart_periodic_filing_universe
01031502,2018,코아시아씨엠,,20180514,20180514001157,,196450,K,Q1,historical_dart_periodic_filing_universe
01032404,2018,콜마비앤에이치,,20180515,20180515001188,,200130,K,Q1,historical_dart_periodic_filing_universe
01032413,2018,해성디에스,,20180515,20180515001354,,195870,Y,Q1,historical_dart_periodic_filing_universe
01032486,2018,두산밥캣,,20180515,20180515001448,,241560,Y,Q1,historical_dart_periodic_filing_universe
01032583,2018,강동씨앤엘,,20180515,20180515001259,,198440,K,Q1,historical_dart_periodic_filing_universe
01035678,2018,링크드,,20180515,20180515001367,,193250,K,Q1,historical_dart_periodic_filing_universe
01036446,2018,서연이화,,20180515,20180515002571,,200880,Y,Q1,historical_dart_periodic_filing_universe
01037214,2018,킵스파마,,20180515,20180515002281,,256940,K,Q1,historical_dart_periodic_filing_universe
01038693,2018,드림시큐리티,,20180515,20180515002592,,203650,K,Q1,historical_dart_periodic_filing_universe
01042085,2018,엑셈,,20180515,20180515001950,,205100,K,Q1,historical_dart_periodic_filing_universe
01042359,2018,지엘팜텍,,20180529,20180529000232,,204840,K,Q1,historical_dart_periodic_filing_universe
01042429,2018,넥써쓰,,20180514,20180514001524,,205500,K,Q1,historical_dart_periodic_filing_universe
01042650,2018,큐리언트,,20180514,20180514005110,,115180,K,Q1,historical_dart_periodic_filing_universe
01042711,2018,글로벌텍스프리,,20180511,20180511004182,,204620,K,Q1,historical_dart_periodic_filing_universe
01042775,2018,HL만도,,20180515,20180515001646,,204320,Y,Q1,historical_dart_periodic_filing_universe
01042979,2018,휴마시스,,20180515,20180515000686,,205470,K,Q1,historical_dart_periodic_filing_universe
01043853,2018,베노티앤알,,20180514,20180514005629,,206400,K,Q1,historical_dart_periodic_filing_universe
01046391,2018,싸이토젠,,20180515,20180515001668,,217330,K,Q1,historical_dart_periodic_filing_universe
01046708,2018,바디텍메드,,20180511,20180511000596,,206640,K,Q1,historical_dart_periodic_filing_universe
01047169,2018,지란지교시큐리티,,20180530,20180530000530,,208350,K,Q1,historical_dart_periodic_filing_universe
01047415,2018,정다운,,20180514,20180514002450,,208140,K,Q1,historical_dart_periodic_filing_universe
01047451,2018,셀바스헬스케어,,20180515,20180515000776,,208370,K,Q1,historical_dart_periodic_filing_universe
01047707,2018,포톤,,20180515,20180515000689,,208710,K,Q1,historical_dart_periodic_filing_universe
01047840,2018,미스터블루,,20180515,20180515002365,,207760,K,Q1,historical_dart_periodic_filing_universe
01049167,2018,롤링스톤,,20190329,20190329004131,,214610,K,FY,historical_dart_periodic_filing_universe
01049422,2018,썸에이지,,20180515,20180515001316,,208640,K,Q1,historical_dart_periodic_filing_universe
01051092,2018,피씨엘,,20180515,20180515002180,,241820,K,Q1,historical_dart_periodic_filing_universe
01051472,2018,젠큐릭스,,20190401,20190401004937,,229000,K,FY,historical_dart_periodic_filing_universe
01053540,2018,퓨쳐켐,,20180515,20180515000323,,220100,K,Q1,historical_dart_periodic_filing_universe
01058101,2018,라파스,,20180530,20180530000389,,214260,K,Q1,historical_dart_periodic_filing_universe
01059605,2018,디와이파워,,20180514,20180514002543,,210540,Y,Q1,historical_dart_periodic_filing_universe
01060744,2018,한솔제지,,20180515,20180515001914,,213500,Y,Q1,historical_dart_periodic_filing_universe
01060814,2018,삼양패키징,,20180515,20180515002356,,272550,Y,Q1,historical_dart_periodic_filing_universe
01061327,2018,클래시스,,20180515,20180515001682,,214150,K,Q1,historical_dart_periodic_filing_universe
01061497,2018,FSN,,20180510,20180510001094,,214270,K,Q1,historical_dart_periodic_filing_universe
01061558,2018,덕산네오룩스,,20180508,20180508003000,,213420,K,Q1,historical_dart_periodic_filing_universe
01062177,2018,제놀루션,,20190329,20190329000989,,225220,K,FY,historical_dart_periodic_filing_universe
01062867,2018,디알텍,,20180515,20180515001014,,214680,K,Q1,historical_dart_periodic_filing_universe
01063884,2018,솔디펜스,,20180515,20180515000727,,215090,K,Q1,historical_dart_periodic_filing_universe
01063954,2018,수젠텍,,20190401,20190401004844,,253840,K,FY,historical_dart_periodic_filing_universe
01063990,2018,로보로보,,20180514,20180514004720,,215100,K,Q1,historical_dart_periodic_filing_universe
01064069,2018,토박스코리아,,20180514,20180514005234,,215480,K,Q1,historical_dart_periodic_filing_universe
01065013,2018,콜마바이오텍,,20180515,20180515001073,,215380,K,Q1,historical_dart_periodic_filing_universe
01065679,2018,이노인스트루먼트,,20180515,20180515002082,,215790,K,Q1,historical_dart_periodic_filing_universe
01067516,2018,골프존,,20180515,20180515002385,,215000,K,Q1,historical_dart_periodic_filing_universe
01067808,2018,넵튠,,20180529,20180529000234,,217270,K,Q1,historical_dart_periodic_filing_universe
01068348,2018,러셀,,20180515,20180515000499,,217500,K,Q1,historical_dart_periodic_filing_universe
01070149,2018,올리패스,,20180530,20180530000568,,244460,K,Q1,historical_dart_periodic_filing_universe
01071944,2018,미래생명자원,,20180530,20180530000311,,218150,K,Q1,historical_dart_periodic_filing_universe
01073678,2018,얼라인드,,20180515,20180515001334,,238120,K,Q1,historical_dart_periodic_filing_universe
01074862,2018,메가스터디교육,,20180510,20180510000391,,215200,K,Q1,historical_dart_periodic_filing_universe
01075126,2018,사토시홀딩스,,20180518,20180518000230,,223310,K,Q1,historical_dart_periodic_filing_universe
01077577,2018,우리산업,,20180515,20180515000874,,215360,K,Q1,historical_dart_periodic_filing_universe
01078178,2018,RFHIC,,20180514,20180514002399,,218410,K,Q1,historical_dart_periodic_filing_universe
01080687,2018,아우딘퓨쳐스,,20180515,20180515000046,,227610,K,Q1,historical_dart_periodic_filing_universe
01082348,2018,오스테오닉,,20180515,20180515001968,,226400,K,Q1,historical_dart_periodic_filing_universe
01084364,2018,다산디엠씨,,20180515,20180515000786,,208860,K,Q1,historical_dart_periodic_filing_universe
01085026,2018,유진테크놀로지,,20180515,20180515000412,,240600,K,Q1,historical_dart_periodic_filing_universe
01089350,2018,켐트로스,,20180515,20180515000639,,220260,K,Q1,historical_dart_periodic_filing_universe
01089378,2018,디와이디,,20180515,20180515000192,,219550,K,Q1,historical_dart_periodic_filing_universe
01090471,2018,SFA넥셀,,20180515,20180515000750,,222080,K,Q1,historical_dart_periodic_filing_universe
01091054,2018,쎄노텍,,20180515,20180515001285,,222420,K,Q1,historical_dart_periodic_filing_universe
01093007,2018,LS에코에너지,,20180515,20180515001210,,229640,Y,Q1,historical_dart_periodic_filing_universe
01095704,2018,케이엠제약,,20180514,20180514001177,,225430,K,Q1,historical_dart_periodic_filing_universe
01095722,2018,심텍,,20180514,20180514005486,,222800,K,Q1,historical_dart_periodic_filing_universe
01096341,2018,넥슨게임즈,,20180515,20180515001043,,225570,K,Q1,historical_dart_periodic_filing_universe
01098792,2018,본느,,20180508,20180508000123,,226340,K,Q1,historical_dart_periodic_filing_universe
01099667,2018,에스디생명공학,,20180525,20180525000457,,217480,K,Q1,historical_dart_periodic_filing_universe
01099861,2018,에이텍모빌리티,,20180530,20180530000324,,224110,K,Q1,historical_dart_periodic_filing_universe
01101041,2018,패션플랫폼,,20180515,20180515001291,,225590,K,Q1,historical_dart_periodic_filing_universe
01101254,2018,케이피항공산업,,20190228,20190228001168,,288180,K,FY,historical_dart_periodic_filing_universe
01105621,2018,엔투텍,,20180515,20180515001730,,227950,K,Q1,historical_dart_periodic_filing_universe
01107665,2018,크리스탈신소재,,20180530,20180530000585,,900250,K,Q1,historical_dart_periodic_filing_universe
01108099,2018,현대코퍼레이션홀딩스,,20180515,20180515002047,,227840,Y,Q1,historical_dart_periodic_filing_universe
01108248,2018,지노믹트리,,20190401,20190401000229,,228760,K,FY,historical_dart_periodic_filing_universe
01108442,2018,에치에프알,,20180514,20180514004067,,230240,K,Q1,historical_dart_periodic_filing_universe
01109070,2018,비피도,,20190401,20190401004791,,238200,K,FY,historical_dart_periodic_filing_universe
01109539,2018,와이씨,,20180514,20180514005946,,232140,K,Q1,historical_dart_periodic_filing_universe
01109715,2018,DSC인베스트먼트,,20180515,20180515000655,,241520,K,Q1,historical_dart_periodic_filing_universe
01109937,2018,티앤알바이오팹,,20190401,20190401000604,,246710,K,FY,historical_dart_periodic_filing_universe
01109955,2018,링크제니시스,,20180523,20180523000091,,219420,K,Q1,historical_dart_periodic_filing_universe
01110182,2018,SCL사이언스,,20190329,20190329001950,,246960,K,FY,historical_dart_periodic_filing_universe
01110678,2018,유틸렉스,,20190328,20190328001439,,263050,K,FY,historical_dart_periodic_filing_universe
01112700,2018,에스엘에스바이오,,20190401,20190401002694,,246250,K,FY,historical_dart_periodic_filing_universe
