corp_code,company_name,business_year,fiscal_quarter,report_code,annual_reference_basis,statement_basis,basis_matches_annual_reference,basis_comparable_to_immediate_predecessor,statement_fetch_status,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative,capex_ppe_q_spend,capex_intangible_cumulative,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,metric_selection_json,signal_date_status,seed_source,modern_oos_protected
00101488,주식회사 경동나비엔,2016,Q2,11012,CFS,CFS,True,True,ok,28769906087.0,12896343315.0,,,225626597408.0,2391313584.0,2064695149.0,8007410872.0,2746834803.0,816495627.0,374107244.0,3120942047.0,-1056246898.0,cumulative_difference,missing_predecessor_or_basis_change,cumulative_difference,"{""operating_profit"": {""cumulative"": 28769906087.0, ""thstrm_amount"": 12896343315.0, ""thstrm_add_amount"": 28769906087.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 225626597408.0, ""thstrm_amount"": 225626597408.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 2391313584.0, ""thstrm_amount"": 2391313584.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 8007410872.0, ""thstrm_amount"": [8007410872.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 8007410872.0, ""thstrm_amount"": 8007410872.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 816495627.0, ""thstrm_amount"": [816495627.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 816495627.0, ""thstrm_amount"": 816495627.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101488,주식회사 경동나비엔,2016,Q3,11014,CFS,CFS,True,True,ok,36001236464.0,7231330377.0,,,227693633396.0,9158946328.0,6767632744.0,16631801670.0,8624390798.0,1185602825.0,369107198.0,8993497996.0,-2225865252.0,cumulative_difference,missing_predecessor_or_basis_change,cumulative_difference,"{""operating_profit"": {""cumulative"": 36001236464.0, ""thstrm_amount"": 7231330377.0, ""thstrm_add_amount"": 36001236464.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 227693633396.0, ""thstrm_amount"": 227693633396.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 9158946328.0, ""thstrm_amount"": 9158946328.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 16631801670.0, ""thstrm_amount"": [16631801670.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 16631801670.0, ""thstrm_amount"": 16631801670.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 1185602825.0, ""thstrm_amount"": [1185602825.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 1185602825.0, ""thstrm_amount"": 1185602825.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101549,경동제약,2016,Q1,11013,CFS,CFS,True,True,ok,7176488273.0,7176488273.0,5255219553.0,5255219553.0,202024358865.0,10567043552.0,10567043552.0,2058142673.0,2058142673.0,,,,,direct_q1,direct_q1,direct_q1,"{""operating_profit"": {""cumulative"": 7176488273.0, ""thstrm_amount"": 7176488273.0, ""thstrm_add_amount"": 7176488273.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 5255219553.0, ""thstrm_amount"": 5255219553.0, ""thstrm_add_amount"": 5255219553.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 202024358865.0, ""thstrm_amount"": 202024358865.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 10567043552.0, ""thstrm_amount"": 10567043552.0, ""thstrm_add_amount"": null, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 2058142673.0, ""thstrm_amount"": [2058142673.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 2058142673.0, ""thstrm_amount"": 2058142673.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": [null], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""method"": ""missing""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101549,경동제약,2016,Q2,11012,CFS,CFS,True,True,ok,13734650997.0,6558162724.0,9906341176.0,4651121623.0,205927158824.0,13478146470.0,2911102918.0,2698798436.0,640655763.0,,,,,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 13734650997.0, ""thstrm_amount"": 6558162724.0, ""thstrm_add_amount"": 13734650997.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 9906341176.0, ""thstrm_amount"": 4651121623.0, ""thstrm_add_amount"": 9906341176.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 205927158824.0, ""thstrm_amount"": 205927158824.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 13478146470.0, ""thstrm_amount"": 13478146470.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 2698798436.0, ""thstrm_amount"": [2698798436.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 2698798436.0, ""thstrm_amount"": 2698798436.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": [null], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""method"": ""cumulative_missing""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101549,경동제약,2016,Q3,11014,CFS,CFS,True,True,ok,20761267240.0,7026616243.0,15064407014.0,5158065838.0,206191217760.0,14533388158.0,1055241688.0,6556973691.0,3858175255.0,,,,,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 20761267240.0, ""thstrm_amount"": 7026616243.0, ""thstrm_add_amount"": 20761267240.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익(손실)"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 15064407014.0, ""thstrm_amount"": 5158065838.0, ""thstrm_add_amount"": 15064407014.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익(손실)"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 206191217760.0, ""thstrm_amount"": 206191217760.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 14533388158.0, ""thstrm_amount"": 14533388158.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 6556973691.0, ""thstrm_amount"": [6556973691.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 6556973691.0, ""thstrm_amount"": 6556973691.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": [null], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""standard_id_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""method"": ""cumulative_missing""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101628,(주)경방,2016,Q1,11013,CFS,CFS,True,True,ok,7185874454.0,7185874454.0,,,662563977436.0,507118704.0,507118704.0,886557208.0,886557208.0,,,,,direct_q1,missing,direct_q1,"{""operating_profit"": {""cumulative"": 7185874454.0, ""thstrm_amount"": 7185874454.0, ""thstrm_add_amount"": 7185874454.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 662563977436.0, ""thstrm_amount"": 662563977436.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 507118704.0, ""thstrm_amount"": 507118704.0, ""thstrm_add_amount"": null, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동으로인한현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 886557208.0, ""thstrm_amount"": [886557208.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의취득"", ""cumulative"": 886557208.0, ""thstrm_amount"": 886557208.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": null, ""thstrm_amount"": [null], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의취득"", ""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""method"": ""missing""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101628,(주)경방,2016,Q2,11012,CFS,CFS,True,True,ok,17628880019.0,10443005565.0,,,674031401297.0,26364585288.0,25857466584.0,3427500664.0,2540943456.0,7735114.0,,,,cumulative_difference,missing_predecessor_or_basis_change,cumulative_difference,"{""operating_profit"": {""cumulative"": 17628880019.0, ""thstrm_amount"": 10443005565.0, ""thstrm_add_amount"": 17628880019.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 674031401297.0, ""thstrm_amount"": 674031401297.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 26364585288.0, ""thstrm_amount"": 26364585288.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동으로인한현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 3427500664.0, ""thstrm_amount"": [3427500664.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의취득"", ""cumulative"": 3427500664.0, ""thstrm_amount"": 3427500664.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 7735114.0, ""thstrm_amount"": [7735114.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의취득"", ""cumulative"": 7735114.0, ""thstrm_amount"": 7735114.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101628,(주)경방,2016,Q3,11014,CFS,CFS,True,True,ok,28175818922.0,10546938903.0,,,679548714477.0,47456079926.0,21091494638.0,4995579663.0,1568078999.0,5393907.0,2341207.0,1570420206.0,19521074432.0,cumulative_difference,missing_predecessor_or_basis_change,cumulative_difference,"{""operating_profit"": {""cumulative"": 28175818922.0, ""thstrm_amount"": 10546938903.0, ""thstrm_add_amount"": 28175818922.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""IS""}, ""net_income"": {""cumulative"": null, ""thstrm_amount"": null, ""thstrm_add_amount"": null, ""amount_method"": ""missing"", ""selection_rule"": ""ambiguous_standard_id"", ""account_id"": null, ""account_nm"": null, ""sj_div"": null}, ""equity"": {""cumulative"": 679548714477.0, ""thstrm_amount"": 679548714477.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 47456079926.0, ""thstrm_amount"": 47456079926.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동으로인한현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 4995579663.0, ""thstrm_amount"": [4995579663.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의취득"", ""cumulative"": 4995579663.0, ""thstrm_amount"": 4995579663.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 5393907.0, ""thstrm_amount"": [5393907.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의취득"", ""cumulative"": 5393907.0, ""thstrm_amount"": 5393907.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101664,경보제약,2016,Q1,11013,OFS,OFS,True,True,ok,5423636135.0,5423636135.0,4400920849.0,4400920849.0,120398398413.0,15267157675.0,15267157675.0,1123644526.0,1123644526.0,1188329180.0,1188329180.0,2311973706.0,12955183969.0,direct_q1,direct_q1,direct_q1,"{""operating_profit"": {""cumulative"": 5423636135.0, ""thstrm_amount"": 5423636135.0, ""thstrm_add_amount"": 5423636135.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 4400920849.0, ""thstrm_amount"": 4400920849.0, ""thstrm_add_amount"": 4400920849.0, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 120398398413.0, ""thstrm_amount"": 120398398413.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 15267157675.0, ""thstrm_amount"": 15267157675.0, ""thstrm_add_amount"": null, ""amount_method"": ""q1_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": 1123644526.0, ""thstrm_amount"": [1123644526.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": 1123644526.0, ""thstrm_amount"": 1123644526.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": 1188329180.0, ""thstrm_amount"": [1188329180.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": 1188329180.0, ""thstrm_amount"": 1188329180.0, ""thstrm_add_amount"": null, ""method"": ""q1_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
00101664,경보제약,2016,Q2,11012,OFS,OFS,True,True,ok,9701137332.0,4277501197.0,8076586307.0,3675665458.0,123498181275.0,8583396259.0,-6683761416.0,-3836815154.0,4960459680.0,-1329801180.0,2518130360.0,7478590040.0,-14162351456.0,cumulative_difference,cumulative_difference,cumulative_difference,"{""operating_profit"": {""cumulative"": 9701137332.0, ""thstrm_amount"": 4277501197.0, ""thstrm_add_amount"": 9701137332.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""dart_OperatingIncomeLoss"", ""account_nm"": ""영업이익"", ""sj_div"": ""CIS""}, ""net_income"": {""cumulative"": 8076586307.0, ""thstrm_amount"": 3675665458.0, ""thstrm_add_amount"": 8076586307.0, ""amount_method"": ""cumulative_thstrm_add_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_ProfitLoss"", ""account_nm"": ""당기순이익"", ""sj_div"": ""CIS""}, ""equity"": {""cumulative"": 123498181275.0, ""thstrm_amount"": 123498181275.0, ""thstrm_add_amount"": null, ""amount_method"": ""instant_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_Equity"", ""account_nm"": ""자본총계"", ""sj_div"": ""BS""}, ""cfo"": {""cumulative"": 8583396259.0, ""thstrm_amount"": 8583396259.0, ""thstrm_add_amount"": null, ""amount_method"": ""cumulative_cf_thstrm_amount"", ""selection_rule"": ""standard_id"", ""account_id"": ""ifrs_CashFlowsFromUsedInOperatingActivities"", ""account_nm"": ""영업활동현금흐름"", ""sj_div"": ""CF""}, ""capex_ppe"": {""cumulative"": -3836815154.0, ""thstrm_amount"": [-3836815154.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""유형자산의 취득"", ""cumulative"": -3836815154.0, ""thstrm_amount"": -3836815154.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}, ""capex_intangible"": {""cumulative"": -1329801180.0, ""thstrm_amount"": [-1329801180.0], ""thstrm_add_amount"": [null], ""amount_method"": ""sum_distinct_capex_rows"", ""selection_rule"": ""exact_label_sum"", ""account_id"": null, ""account_nm"": null, ""sj_div"": ""CF"", ""row_count"": 1, ""rows"": [{""account_id"": ""-표준계정코드 미사용-"", ""account_nm"": ""무형자산의 취득"", ""cumulative"": -1329801180.0, ""thstrm_amount"": -1329801180.0, ""thstrm_add_amount"": null, ""method"": ""cumulative_cf_thstrm_amount""}]}}",NOT_ASSIGNED_ACCOUNTING_STAGE,annual_reference_2015_2020_accept,True
