target_year,period,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,rcept_dt,flr_nm,rm,detail_type,is_correction,filing_rank_within_corp_period,is_earliest_corp_period
2018,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2018.12),20190401005115,20190401,계룡건설산업,정연,A002,False,2,False
2018,FY,00102432,계룡건설산업,013580,Y,사업보고서 (2018.12),20190401005115,20190401,계룡건설산업,정연,A003,False,3,False
2018,FY,00102432,계룡건설산업,013580,Y,[기재정정]사업보고서 (2018.12),20190401005146,20190401,계룡건설산업,연,A001,True,4,False
2018,FY,00102432,계룡건설산업,013580,Y,[기재정정]사업보고서 (2018.12),20190401005146,20190401,계룡건설산업,연,A002,True,5,False
2018,FY,00102432,계룡건설산업,013580,Y,[기재정정]사업보고서 (2018.12),20190401005146,20190401,계룡건설산업,연,A003,True,6,False
2018,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2018.06),20180814002362,20180814,계룡건설산업,,A001,False,1,True
2018,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2018.06),20180814002362,20180814,계룡건설산업,,A002,False,2,False
2018,H1,00102432,계룡건설산업,013580,Y,반기보고서 (2018.06),20180814002362,20180814,계룡건설산업,,A003,False,3,False
2018,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2018.03),20180515002676,20180515,계룡건설산업,,A001,False,1,True
2018,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2018.03),20180515002676,20180515,계룡건설산업,,A002,False,2,False
2018,Q1,00102432,계룡건설산업,013580,Y,분기보고서 (2018.03),20180515002676,20180515,계룡건설산업,,A003,False,3,False
2018,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2018.09),20181114002274,20181114,계룡건설산업,,A001,False,1,True
2018,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2018.09),20181114002274,20181114,계룡건설산업,,A002,False,2,False
2018,Q3,00102432,계룡건설산업,013580,Y,분기보고서 (2018.09),20181114002274,20181114,계룡건설산업,,A003,False,3,False
2018,FY,00102618,계양전기,012200,Y,사업보고서 (2018.12),20190401004911,20190401,계양전기,정연,A001,False,1,True
2018,FY,00102618,계양전기,012200,Y,사업보고서 (2018.12),20190401004911,20190401,계양전기,정연,A002,False,2,False
2018,FY,00102618,계양전기,012200,Y,사업보고서 (2018.12),20190401004911,20190401,계양전기,정연,A003,False,3,False
2018,H1,00102618,계양전기,012200,Y,반기보고서 (2018.06),20180814002868,20180814,계양전기,,A001,False,1,True
2018,H1,00102618,계양전기,012200,Y,반기보고서 (2018.06),20180814002868,20180814,계양전기,,A002,False,2,False
2018,H1,00102618,계양전기,012200,Y,반기보고서 (2018.06),20180814002868,20180814,계양전기,,A003,False,3,False
2018,Q1,00102618,계양전기,012200,Y,분기보고서 (2018.03),20180515002290,20180515,계양전기,,A001,False,1,True
2018,Q1,00102618,계양전기,012200,Y,분기보고서 (2018.03),20180515002290,20180515,계양전기,,A002,False,2,False
2018,Q1,00102618,계양전기,012200,Y,분기보고서 (2018.03),20180515002290,20180515,계양전기,,A003,False,3,False
2018,Q3,00102618,계양전기,012200,Y,분기보고서 (2018.09),20181114001927,20181114,계양전기,,A001,False,1,True
2018,Q3,00102618,계양전기,012200,Y,분기보고서 (2018.09),20181114001927,20181114,계양전기,,A002,False,2,False
2018,Q3,00102618,계양전기,012200,Y,분기보고서 (2018.09),20181114001927,20181114,계양전기,,A003,False,3,False
2018,FY,00102751,고려산업,002140,Y,사업보고서 (2018.12),20190401001840,20190401,고려산업,연,A001,False,1,True
2018,FY,00102751,고려산업,002140,Y,사업보고서 (2018.12),20190401001840,20190401,고려산업,연,A002,False,2,False
2018,FY,00102751,고려산업,002140,Y,사업보고서 (2018.12),20190401001840,20190401,고려산업,연,A003,False,3,False
2018,H1,00102751,고려산업,002140,Y,반기보고서 (2018.06),20180814000620,20180814,고려산업,,A001,False,1,True
2018,H1,00102751,고려산업,002140,Y,반기보고서 (2018.06),20180814000620,20180814,고려산업,,A002,False,2,False
2018,H1,00102751,고려산업,002140,Y,반기보고서 (2018.06),20180814000620,20180814,고려산업,,A003,False,3,False
2018,Q1,00102751,고려산업,002140,Y,분기보고서 (2018.03),20180515001651,20180515,고려산업,,A001,False,1,True
2018,Q1,00102751,고려산업,002140,Y,분기보고서 (2018.03),20180515001651,20180515,고려산업,,A002,False,2,False
2018,Q1,00102751,고려산업,002140,Y,분기보고서 (2018.03),20180515001651,20180515,고려산업,,A003,False,3,False
2018,Q3,00102751,고려산업,002140,Y,분기보고서 (2018.09),20181114001357,20181114,고려산업,,A001,False,1,True
2018,Q3,00102751,고려산업,002140,Y,분기보고서 (2018.09),20181114001357,20181114,고려산업,,A002,False,2,False
2018,Q3,00102751,고려산업,002140,Y,분기보고서 (2018.09),20181114001357,20181114,고려산업,,A003,False,3,False
2018,FY,00102858,고려아연,010130,Y,사업보고서 (2018.12),20190401003964,20190401,고려아연,연,A001,False,1,True
2018,FY,00102858,고려아연,010130,Y,사업보고서 (2018.12),20190401003964,20190401,고려아연,연,A002,False,2,False
2018,FY,00102858,고려아연,010130,Y,사업보고서 (2018.12),20190401003964,20190401,고려아연,연,A003,False,3,False
2018,H1,00102858,고려아연,010130,Y,반기보고서 (2018.06),20180814001598,20180814,고려아연,,A001,False,1,True
2018,H1,00102858,고려아연,010130,Y,반기보고서 (2018.06),20180814001598,20180814,고려아연,,A002,False,2,False
2018,H1,00102858,고려아연,010130,Y,반기보고서 (2018.06),20180814001598,20180814,고려아연,,A003,False,3,False
