corp_code,company_name,quarter,op_q,prior_op_q,ni_ttm,equity,fcf_q,fcf_yoy,stock_code,marcap_matched,security_review_status,observed_markets,period,signal_date,signal_receipt_no,signal_report_name,mcap_pre_signal,mcap_date,entry_date,entry_open,adv20,R5,R10,R20,R60,R120,R5_raw,R10_raw,R20_raw,R60_raw,R120_raw,CA_R5,CA_R10,CA_R20,CA_R60,CA_R120,MFE20,MAE20,fcf_pct,fcf_yoy_pct,loss_pct,status
00543204,아이오케이이엔엠,Q4,421914298.0,-2623618919.0,-8380600819.0,110774875248.0,,,078860,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330000272,사업보고서 (2019.12),49837032244.0,2020-03-27,2020-03-31,1020.0,423271904.4,22.058823529411775,37.254901960784316,47.058823529411775,49.50980392156863,74.50980392156863,22.058823529411775,37.254901960784316,47.058823529411775,49.50980392156863,74.50980392156863,False,False,False,False,False,58.823529411764696,-0.9803921568627416,,,16.81601098951666,OK
00545114,랩지노믹스,Q2,160141887.0,-1087817643.0,-2274179738.0,30802333963.0,,,084650,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000398,반기보고서 (2019.06),42603420600.0,2019-08-13,2019-08-16,4780.0,230277340.25,2.4058577405857706,-8.263598326359833,-6.589958158995812,11.924686192468625,45.18828451882846,2.4058577405857706,-8.263598326359833,-6.589958158995812,11.924686192468625,45.18828451882846,False,False,False,False,False,5.857740585774063,-9.937238493723854,,,5.338021468632967,OK
00545114,랩지노믹스,Q3,225565111.0,-256725871.0,-1794275226.0,30400286471.0,,,084650,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191113,20191113000129,분기보고서 (2019.09),56528917260.0,2019-11-12,2019-11-14,5350.0,6058976435.75,-0.9345794392523366,1.869158878504673,-6.355140186915886,29.719626168224302,364.4859813084112,-0.9345794392523366,1.869158878504673,-6.355140186915886,29.719626168224302,364.4859813084112,False,False,False,False,False,8.037383177570101,-12.803738317757007,,,3.17408383703403,OK
00545734,아미코젠,Q4,1363246775.0,-1286244425.0,-237003485.0,158407861068.0,,,092040,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330001209,사업보고서 (2019.12),295787954000.0,2020-03-27,2020-03-31,17400.0,4825138645.0,16.09195402298851,28.160919540229877,60.63218390804597,87.64367816091954,172.1264367816092,16.09195402298851,28.160919540229877,60.63218390804597,87.64367816091954,172.1264367816092,False,False,False,False,False,81.89655172413792,-5.1724137931034475,,,0.08012614502888106,OK
00560122,한울소재과학,Q2,804630532.0,-5915844841.0,-4662496751.0,21047476936.0,-1875233809.0,295775497.0,091440,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814001144,반기보고서 (2019.06),24198145020.0,2019-08-13,2019-08-16,2725.0,166782795.5,8.25688073394495,5.871559633027523,26.97247706422019,20.55045871559633,60.73394495412845,8.25688073394495,5.871559633027523,26.97247706422019,20.55045871559633,60.73394495412845,False,False,False,False,False,35.779816513761475,0.0,-7.7494940519205135,1.2223064898385338,19.26799243142977,OK
00560122,한울소재과학,Q3,1734822434.0,-1721801106.0,-618846192.0,22411626321.0,1123722036.0,,091440,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114000647,분기보고서 (2019.09),29883799395.0,2019-11-13,2019-11-15,3440.0,462070290.25,-4.651162790697672,-5.959302325581395,-0.5813953488372103,24.273255813953497,30.813953488372103,-4.651162790697672,-5.959302325581395,-0.5813953488372103,24.273255813953497,30.813953488372103,False,False,False,False,False,0.5813953488372103,-8.139534883720934,3.760305110962615,,2.0708417421097467,OK
00563837,제로투세븐,Q1,2115352600.0,-1647337556.0,-2928971326.0,65427935238.0,-5621854905.0,-835007602.0,159580,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190515,20190515001719,분기보고서 (2019.03),157256192600.0,2019-05-14,2019-05-16,8750.0,829585405.0,29.14285714285714,28.57142857142858,42.85714285714286,17.714285714285705,39.99999999999999,29.14285714285714,28.57142857142858,42.85714285714286,17.714285714285705,39.99999999999999,False,False,False,False,False,45.71428571428571,-4.0000000000000036,-3.5749656735616533,-0.5309855136350288,1.862547526792913,OK
00568188,마이크로컨텍솔,Q2,58686886.0,-940357868.0,-4617098271.0,31313049420.0,-1930515526.0,-938323592.0,098120,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814001550,반기보고서 (2019.06),21613191600.0,2019-08-13,2019-08-16,2725.0,816774926.0,4.587155963302747,1.6513761467889854,11.192660550458712,15.229357798165143,76.1467889908257,4.587155963302747,1.6513761467889854,11.192660550458712,15.229357798165143,76.1467889908257,False,False,False,False,False,12.66055045871559,-8.073394495412845,-8.932116837385554,-4.341439290252717,21.362408460766154,OK
00568188,마이크로컨텍솔,Q3,985086509.0,-834900037.0,-3089301224.0,32188808353.0,969536284.0,494980476.0,098120,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114001216,분기보고서 (2019.09),26102085240.0,2019-11-13,2019-11-15,3290.0,737465707.5,-6.838905775075988,-0.3039513677811523,5.4711246200607855,44.37689969604863,12.158054711246201,-6.838905775075988,-0.3039513677811523,5.4711246200607855,44.37689969604863,12.158054711246201,False,False,False,False,False,6.990881458966558,-8.662613981762924,3.7144016467858263,1.8963254140380703,11.835457572047988,OK
00569646,영우디에스피,Q2,244863417.0,-6682048773.0,-9690138356.0,18491905033.0,1067210005.0,-929286881.0,143540,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000593,반기보고서 (2019.06),43025747475.0,2019-08-13,2019-08-16,1405.0,1806781638.0,2.8469750889679624,-4.270462633451954,10.320284697508896,16.725978647686834,61.565836298932375,2.8469750889679624,-4.270462633451954,10.320284697508896,16.725978647686834,61.565836298932375,False,False,False,False,False,20.9964412811388,-8.896797153024917,2.48039852327981,-2.159839016254069,22.52171995763799,OK
00569646,영우디에스피,Q3,1424070683.0,-1098420378.0,-5267554253.0,21105555520.0,-14284892125.0,-21099966837.0,143540,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191113,20191113000088,분기보고서 (2019.09),49819286550.0,2019-11-12,2019-11-14,1660.0,564930902.0,8.43373493975903,7.2289156626506035,9.036144578313255,36.74698795180722,4.518072289156616,8.43373493975903,7.2289156626506035,9.036144578313255,36.74698795180722,4.518072289156616,False,False,False,False,False,16.56626506024097,-2.409638554216864,-28.673417694698,-42.35300884091043,10.573323340777549,OK
00569646,영우디에스피,Q4,13118773638.0,-4231084824.0,-1626735255.0,18899063013.0,23047485733.0,2797427086.0,143540,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330001762,사업보고서 (2019.12),36685111005.0,2020-03-27,2020-03-31,1250.0,819839566.4,6.400000000000006,6.800000000000006,28.800000000000004,34.400000000000006,30.800000000000004,6.400000000000006,6.800000000000006,28.800000000000004,34.400000000000006,30.800000000000004,False,False,False,False,False,35.60000000000001,-2.400000000000002,62.82517648606471,7.625510757262598,4.4343201108980805,OK
00573579,평화산업,Q4,5855828369.0,-2871643982.0,-7210043920.0,33473565766.0,720897384.0,15089673727.0,090080,True,MATCHED_COMMON_CANDIDATE,KOSPI,FY,20200330,20200330004391,사업보고서 (2019.12),47929672107.0,2020-03-27,2020-03-31,898.0,440233039.05,9.465478841870834,16.92650334075725,43.0957683741648,39.19821826280623,30.846325167037868,9.465478841870834,16.92650334075725,43.0957683741648,39.19821826280623,30.846325167037868,False,False,False,False,False,58.68596881959911,-0.7795100222717122,1.5040732646587724,31.48294796032246,15.042965251053724,OK
00576789,디젠스,Q3,1182986026.0,-910027651.0,-12160096223.0,19390382666.0,,,113810,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114001154,분기보고서 (2019.09),20000995263.0,2019-11-13,2019-11-15,615.0,298636415.65,-5.203252032520322,-3.7398373983739797,-1.788617886178867,0.1626016260162677,-20.8130081300813,-5.203252032520322,-3.7398373983739797,-1.788617886178867,0.1626016260162677,-20.8130081300813,False,False,False,False,False,10.08130081300813,-10.569105691056912,,,60.797455642095265,OK
00576789,디젠스,Q4,637005924.0,-2021213317.0,-2953429662.0,19483513249.0,,,113810,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200327,20200327001633,사업보고서 (2019.12),14682622950.0,2020-03-26,2020-03-30,448.0,124321866.1,9.15178571428572,18.30357142857142,8.482142857142861,-5.803571428571431,14.955357142857139,9.15178571428572,18.30357142857142,8.482142857142861,-5.803571428571431,14.955357142857139,False,False,False,False,False,20.535714285714278,-1.5625,,,20.115136594173727,OK
00585538,에스에너지,Q4,1235422013.0,-3768280729.0,-7226106761.0,118814805509.0,,,095910,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330002375,[첨부추가]사업보고서 (2019.12),30337008670.0,2020-03-27,2020-03-31,2330.0,188899210.75,7.296137339055786,16.309012875536478,42.27467811158798,161.80257510729615,261.80257510729615,7.296137339055786,16.309012875536478,42.27467811158798,161.80257510729615,261.80257510729615,False,False,False,False,False,67.16738197424891,-3.0042918454935674,,,23.819443899707334,OK
00605124,알파칩스,Q4,813361842.0,-1867586557.0,-11705370590.0,61491102230.0,-16612306789.0,-10535540986.0,117670,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200323,20200323000761,사업보고서 (2019.12),68847501700.0,2020-03-20,2020-03-24,3850.0,1089501559.25,14.805194805194798,34.28571428571428,55.064935064935064,22.72727272727273,35.58441558441559,14.805194805194798,34.28571428571428,55.064935064935064,22.72727272727273,35.58441558441559,False,False,False,False,False,80.25974025974025,-2.207792207792203,-24.129135231932462,-15.302720833514282,17.00188140595957,OK
00608802,텔콘RF제약,Q1,1534332282.0,-3141025727.0,-13095595392.0,159110325416.0,717599106.0,6682457399.0,200230,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190515,20190515001833,분기보고서 (2019.03),551850827520.0,2019-05-14,2019-05-16,6870.0,4375861874.5,1.1644832605531397,5.676855895196509,-5.9679767103347885,-36.8995633187773,32.45997088791847,1.1644832605531397,5.676855895196509,-5.9679767103347885,-36.8995633187773,32.45997088791847,False,False,False,False,False,19.94177583697234,-11.062590975254727,0.1300349786961211,1.210917346818297,2.3730317576674094,OK
00608839,에이루트,Q3,188605495.0,-787389903.0,-6139237589.0,90699715278.0,,,096690,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191111,20191111000137,분기보고서 (2019.09),75001672640.0,2019-11-08,2019-11-12,1960.0,307760703.75,2.0408163265306145,-3.826530612244894,-13.520408163265307,-27.806122448979586,-42.85714285714286,2.0408163265306145,-3.826530612244894,-13.520408163265307,-27.806122448979586,-42.85714285714286,False,False,False,False,False,9.693877551020403,-14.28571428571429,,,8.185467567460373,OK
00624518,다산솔루에타,Q1,3788188616.0,-772617998.0,-15419527292.0,72323177869.0,1563565966.0,79874085.0,154040,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190515,20190515000509,분기보고서 (2019.03),55719161460.0,2019-05-14,2019-05-16,4700.0,14785233131.75,-6.489361702127661,-15.531914893617015,-7.87234042553191,-33.19148936170213,-31.914893617021278,-6.489361702127661,-15.531914893617015,-7.87234042553191,-33.19148936170213,-31.914893617021278,False,False,False,False,False,2.659574468085113,-17.12765957446809,2.8061548756839456,0.14335119715924025,27.673652811644452,OK
00654175,피엠티,Q1,167714192.0,-1467931962.0,-510634553.0,45903495124.0,-1861817667.0,,147760,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190514,20190514000851,분기보고서 (2019.03),45984430500.0,2019-05-13,2019-05-15,4335.0,1379574673.5,8.650519031141869,-0.9227220299884653,5.767012687427919,3.806228373702414,28.489042675893895,8.650519031141869,-0.9227220299884653,5.767012687427919,3.806228373702414,28.489042675893895,False,False,False,False,False,14.18685121107266,-6.805074971164937,-4.048800097676539,,1.1104509666592477,OK
00660033,씨엔플러스,Q2,466981185.0,-417837907.0,-8902802772.0,10917194399.0,,,115530,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814002864,반기보고서 (2019.06),35809930359.0,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,NO_ENTRY
00660033,씨엔플러스,Q3,24269054.0,-1867586646.0,-6343343463.0,11407477477.0,,,115530,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114001500,분기보고서 (2019.09),50419474275.0,2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,NO_ENTRY
00660121,디에이테크놀로지,Q4,3602544453.0,-3578693553.0,-21742032221.0,65671883216.0,20481222320.0,15237705380.0,196490,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330003423,사업보고서 (2019.12),49945780696.0,2020-03-27,2020-03-31,851.0,1512057524.75,9.165687426556989,16.921269095182147,14.571092831962407,51.586368977673324,89.77673325499413,9.165687426556989,16.921269095182147,14.571092831962407,51.586368977673324,89.77673325499413,False,False,False,False,False,33.37250293772034,-9.753231492361925,41.00691196451811,30.508493745939862,43.531269144304815,OK
00663669,폴라리스우노,Q4,969953599.0,-44795858.0,-473522336.0,67014957746.0,,,114630,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330003661,사업보고서 (2019.12),40586155350.0,2020-03-27,2020-03-31,3560.0,2733712638.5,-3.3707865168539297,2.528089887640439,-15.44943820224719,-12.64044943820225,13.061797752808978,-3.3707865168539297,2.528089887640439,-15.44943820224719,-12.64044943820225,13.061797752808978,False,False,False,False,False,16.29213483146068,-17.13483146067416,,,1.1667090216270017,OK
00666064,셀바스AI,Q4,585398580.0,-8517085950.0,-8592018360.0,43804207066.0,,,108860,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330002302,사업보고서 (2019.12),83371472100.0,2020-03-27,2020-05-18,4300.0,0.0,-21.976744186046517,-20.69767441860465,-19.76744186046512,-32.325581395348834,-35.116279069767444,-21.976744186046517,-20.69767441860465,-19.76744186046512,-32.325581395348834,-35.116279069767444,False,False,False,False,False,6.976744186046502,-26.046511627906977,,,10.305705469245277,OK
00666204,제너셈,Q1,574682850.0,-2323381936.0,-4901522781.0,18828195778.0,,,217190,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190508,20190508000102,분기보고서 (2019.03),25211375250.0,2019-05-07,2019-05-09,2850.0,546066998.0,-1.9298245614035037,-9.824561403508769,-4.210526315789476,-29.824561403508774,-0.17543859649122862,-1.9298245614035037,-9.824561403508769,-4.210526315789476,-29.824561403508774,-0.17543859649122862,False,False,False,False,False,4.210526315789465,-17.719298245614034,,,19.441711260872214,OK
00666204,제너셈,Q2,426998759.0,-1039790987.0,-3174526610.0,19437320718.0,,,217190,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190812,20190812000116,반기보고서 (2019.06),18590648880.0,2019-08-09,2019-08-13,2135.0,89805573.75,-1.4051522248243575,5.62060889929743,12.41217798594847,46.13583138173303,80.79625292740047,-1.4051522248243575,5.62060889929743,12.41217798594847,46.13583138173303,80.79625292740047,False,False,False,False,False,13.817330210772827,-5.6206088992974195,,,17.07593226299479,OK
00666204,제너셈,Q3,782524481.0,-83705223.0,-2002807928.0,20329911484.0,,,217190,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191113,20191113000094,분기보고서 (2019.09),27359822880.0,2019-11-12,2019-11-14,3045.0,315791428.0,2.9556650246305383,8.70279146141215,1.4778325123152802,24.79474548440066,-4.761904761904767,2.9556650246305383,8.70279146141215,1.4778325123152802,24.79474548440066,-4.761904761904767,False,False,False,False,False,16.58456486042692,-5.25451559934319,,,7.3202518042032,OK
00674498,골프존홀딩스,Q3,688451980.0,-3110489914.0,-56697883431.0,469309990753.0,-1199256585.0,1632817779.0,121440,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114002493,분기보고서 (2019.09),163422460670.0,2019-11-13,2019-11-15,3820.0,117616366.25,-5.104712041884818,-4.057591623036649,-4.712041884816753,-5.628272251308896,-0.7853403141361293,-5.104712041884818,-4.057591623036649,-4.712041884816753,-5.628272251308896,-0.7853403141361293,False,False,False,False,False,0.0,-7.7225130890052345,-0.7338382864162512,0.9991391466667237,34.69405808635472,OK
00683007,퀀텀레일,Q2,596652000.0,-342313000.0,-2646120000.0,24154679000.0,,,070300,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190812,20190812000289,반기보고서 (2019.06),38966531460.0,2019-08-09,2019-08-13,5400.0,213065112.25,13.33333333333333,30.185185185185183,15.555555555555545,24.444444444444446,31.481481481481488,13.33333333333333,30.185185185185183,15.555555555555545,24.444444444444446,31.481481481481488,False,False,False,False,False,37.962962962962955,-4.629629629629628,,,6.790750679762966,OK
00695969,동운아나텍,Q2,1332507550.0,-452974150.0,-4543928231.0,18636615373.0,-4067648617.0,379804665.0,094170,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814001918,반기보고서 (2019.06),76399504500.0,2019-08-13,2019-08-16,5670.0,819395493.5,8.112874779541457,-3.880070546737213,10.229276895943574,-3.527336860670194,47.4426807760141,8.112874779541457,-3.880070546737213,10.229276895943574,-3.527336860670194,47.4426807760141,False,False,False,False,False,14.63844797178131,-5.291005291005291,-5.324181934975769,0.4971297490548515,5.947588614269089,OK
00695969,동운아나텍,Q3,2248082976.0,-991008264.0,-788473872.0,20999333591.0,-7858429784.0,-3946364501.0,094170,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191111,20191111000315,분기보고서 (2019.09),78382479360.0,2019-11-08,2019-11-12,5390.0,679174225.0,20.037105751391458,24.30426716141001,41.00185528756957,55.28756957328387,19.66604823747682,20.037105751391458,24.30426716141001,41.00185528756957,55.28756957328387,19.66604823747682,False,False,False,False,False,45.64007421150278,-2.226345083487946,-10.025747907140456,-5.0347533443984185,1.005931272445016,OK
00728638,한세실업,Q1,5114407311.0,-14006310714.0,-38891626913.0,475269619159.0,53364537244.0,24994544529.0,105630,True,MATCHED_COMMON_CANDIDATE,KOSPI,Q1,20190515,20190515002376,분기보고서 (2019.03),1166000000000.0,2019-05-14,2019-05-16,26100.0,5100918042.5,-10.15325670498084,-8.23754789272031,-10.344827586206895,-29.31034482758621,-27.969348659003835,-10.15325670498084,-8.23754789272031,-10.344827586206895,-29.31034482758621,-27.969348659003835,False,False,False,False,False,2.6819923371647514,-20.306513409961692,4.576718460034305,2.1436144536020585,3.3354740062607204,OK
00755739,파인테크닉스,Q3,1727512386.0,-536879217.0,-4164284167.0,86326397129.0,-8914020489.0,-4387066253.0,106240,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191113,20191113000363,분기보고서 (2019.09),130102716040.0,2019-11-12,2019-11-14,3095.0,4355384838.25,-5.977382875605819,-8.239095315024237,8.562197092084013,24.23263327948304,32.47172859450727,-5.977382875605819,-8.239095315024237,8.562197092084013,24.23263327948304,32.47172859450727,False,False,False,False,False,14.701130856219713,-13.247172859450728,-6.851525287342494,-3.37200205078824,3.200766512606619,OK
00767628,나이벡,Q4,636151020.0,-1418476034.0,-2726635631.0,27404041440.0,-2382942532.0,-268362187.0,138610,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200330,20200330002445,사업보고서 (2019.12),91899645120.0,2020-03-27,2020-03-31,9740.0,3616920664.0,-1.5400410677618104,1.7453798767967044,-1.642710472279263,18.069815195071868,230.08213552361397,-1.5400410677618104,1.7453798767967044,-1.642710472279263,18.069815195071868,230.08213552361397,False,False,False,False,False,11.396303901437378,-11.190965092402461,-2.5929833884433613,-0.29201656507985435,2.9669707945440216,OK
00781202,파이온엑스,Q4,781844.0,-1202643.0,-41875547.0,17959511.0,,,900100,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO_SIGNAL_OR_MARKET
00787057,휴맥스,Q2,6959179940.0,-12868533375.0,-38073360454.0,413312734151.0,-3801910410.0,-44142681582.0,115160,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000963,반기보고서 (2019.06),120276343940.0,2019-08-13,2019-08-16,5300.0,487214107.0,1.8867924528301883,0.37735849056603765,4.339622641509444,-3.5849056603773577,-2.6415094339622636,1.8867924528301883,0.37735849056603765,4.339622641509444,-3.5849056603773577,-2.6415094339622636,False,False,False,False,False,13.962264150943394,-6.320754716981137,-3.1609793625724003,-36.70105037780383,31.65490337234805,OK
00787057,휴맥스,Q3,1888542984.0,-8439206442.0,-16948379560.0,415207539856.0,45799063426.0,71518177850.0,115160,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114001111,분기보고서 (2019.09),122189287780.0,2019-11-13,2019-11-15,5040.0,275150322.75,-8.531746031746035,-6.547619047619047,-6.547619047619047,2.57936507936507,-32.14285714285714,-8.531746031746035,-6.547619047619047,-6.547619047619047,2.57936507936507,-32.14285714285714,False,False,False,False,False,2.57936507936507,-12.400793650793652,37.48206103669295,58.53064466564975,13.870593623980612,OK
00791209,메타케어,Q4,1736390010.0,-2637496609.0,-4806226997.0,35935017373.0,,,118000,True,MATCHED_COMMON_CANDIDATE,KOSPI,FY,20200330,20200330004337,사업보고서 (2019.12),72883705090.0,2020-03-27,2020-03-31,2185.0,5421832134.75,26.315789473684205,12.35697940503433,24.485125858123567,50.57208237986271,,26.315789473684205,12.35697940503433,24.485125858123567,50.57208237986271,136.15560640732264,False,False,False,False,True,42.791762013729986,-5.263157894736848,,,6.594377976620508,OK
00800145,서진오토모티브,Q2,5476343444.0,-1547290622.0,-17983962051.0,175394688884.0,,,122690,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814001820,반기보고서 (2019.06),45335690720.0,2019-08-13,2019-08-16,2400.0,623145870.25,-3.541666666666665,-4.1666666666666625,-4.791666666666671,-6.458333333333332,-16.45833333333333,-3.541666666666665,-4.1666666666666625,-4.791666666666671,-6.458333333333332,-16.45833333333333,False,False,False,False,False,3.125,-12.5,,,39.66844171862658,OK
00807397,코이즈,Q2,187484622.0,-1633299053.0,-5486978477.0,14744475265.0,,,121850,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000789,반기보고서 (2019.06),14219334000.0,2019-08-13,2019-08-16,1390.0,540319206.5,-8.992805755395683,,,,,-8.992805755395683,-17.266187050359715,-8.273381294964032,5.035971223021574,-3.597122302158273,False,True,True,True,True,,,,,38.58815382633251,OK
00808068,앤로보틱스,Q2,18046805.0,-380706543.0,-31117748292.0,70720783396.0,,,138360,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814001765,반기보고서 (2019.06),122161688320.0,2019-08-13,,,,,,,,,,,,,,,,,,,,,,,,NO_ENTRY
00808068,앤로보틱스,Q3,292598831.0,-845284696.0,-28523014608.0,71071714222.0,1156705527.0,,138360,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191114,20191114001634,분기보고서 (2019.09),122161688320.0,2019-11-13,,,,,,,,,,,,,,,,,,,,,,,,NO_ENTRY
00808068,앤로보틱스,Q4,537765178.0,-4541263329.0,-88214558.0,43308360565.0,,,138360,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,FY,20200320,20200320001213,사업보고서제출기한연장신고서 (2019.12),122161688320.0,2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,NO_ENTRY
00816544,토니모리,Q2,1291338023.0,-462750329.0,-11808788918.0,102468041447.0,-3834668797.0,9256381341.0,214420,True,MATCHED_COMMON_CANDIDATE,KOSPI,H1,20190814,20190814000229,반기보고서 (2019.06),168462000000.0,2019-08-13,2019-08-16,9420.0,2912495105.5,-1.3800424628450103,-5.62632696390658,4.458598726114649,6.687898089171984,25.265392781316343,-1.3800424628450103,-5.62632696390658,4.458598726114649,6.687898089171984,25.265392781316343,False,False,False,False,False,4.883227176220806,-8.067940552016983,-2.2762811773575047,5.494640536738255,7.00976417114839,OK
00816544,토니모리,Q4,1971979877.0,-3367163108.0,-5699436292.0,98577758369.0,,,214420,True,MATCHED_COMMON_CANDIDATE,KOSPI,FY,20200330,20200330002507,사업보고서 (2019.12),140238000000.0,2020-03-27,2020-03-31,8190.0,1125211563.0,5.860805860805862,35.53113553113554,44.07814407814408,13.55311355311355,20.75702075702075,5.860805860805862,35.53113553113554,44.07814407814408,13.55311355311355,20.75702075702075,False,False,False,False,False,52.625152625152616,-3.7851037851037828,,,4.064116924086196,OK
00820352,파인텍,Q2,1147890681.0,-1820529570.0,-10445666314.0,60718553933.0,-8866788221.0,,131760,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190812,20190812000010,반기보고서 (2019.06),44209001830.0,2019-08-09,2019-08-13,1050.0,432721830.7,1.904761904761898,-0.952380952380949,7.619047619047614,29.047619047619055,125.71428571428571,1.904761904761898,-0.952380952380949,7.619047619047614,29.047619047619055,125.71428571428571,False,False,False,False,False,17.619047619047624,-4.857142857142859,-20.056522097232794,,23.62791712458802,OK
00838500,엘브이엠씨,Q4,5229599.0,-8681056.0,-47698788.0,281507281.0,17063340.0,,900140,True,MATCHED_COMMON_CANDIDATE,KOSPI,FY,20200427,20200427000570,사업보고서 (2019.12),253046173050.0,2020-04-24,2020-04-28,4945.0,1639562236.75,-9.100101112234583,-8.998988877654202,6.774519716885741,-25.075834175935285,,-9.100101112234583,-8.998988877654202,6.774519716885741,-25.075834175935285,-32.45702730030333,False,False,False,False,True,7.583417593528807,-16.986855409504553,0.006743172518411654,,0.01884983575332518,OK
00842585,네이블,Q2,57295187.0,-260251835.0,-1966512094.0,23302197619.0,,,153460,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000980,반기보고서 (2019.06),25760905230.0,2019-08-13,2019-08-16,4130.0,199307911.75,14.164648910411625,16.94915254237288,22.51815980629539,23.486682808716708,37.772397094430985,14.164648910411625,16.94915254237288,22.51815980629539,23.486682808716708,37.772397094430985,False,False,False,False,False,40.43583535108959,-2.5423728813559365,,,7.633707264719439,OK
00842619,리가켐바이오,Q3,16106475405.0,-6714887198.0,-1728675583.0,118994961611.0,,,141080,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q3,20191106,20191106000043,분기보고서 (2019.09),540577662000.0,2019-11-05,2019-11-07,53900.0,2469390532.5,-5.0092764378478645,-6.307977736549164,0.18552875695732052,-20.408163265306122,-8.62708719851577,-5.0092764378478645,-6.307977736549164,0.18552875695732052,-20.408163265306122,-8.62708719851577,False,False,False,False,False,2.226345083487935,-12.987012987012992,,,0.3197830218519092,OK
00843900,육일씨엔에쓰,Q2,1514357010.0,-25603564.0,-1454026132.0,44914585081.0,,,191410,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,H1,20190814,20190814000908,반기보고서 (2019.06),27246394020.0,2019-08-13,2019-08-16,2790.0,63227851.5,-8.602150537634412,-13.261648745519716,-5.555555555555558,-5.017921146953408,-6.810035842293905,-8.602150537634412,-13.261648745519716,-5.555555555555558,-5.017921146953408,-6.810035842293905,False,False,False,False,False,1.9713261648745428,-15.77060931899642,,,5.33658190119648,OK
00857727,하림,Q1,774872275.0,-8366857347.0,-11114259202.0,287903771063.0,,,136480,True,MATCHED_COMMON_CANDIDATE,KOSDAQ,Q1,20190514,20190514000438,분기보고서 (2019.03),286921595400.0,2019-05-13,2019-05-15,3380.0,16390263744.75,-5.177514792899407,-10.50295857988166,2.071005917159763,-28.106508875739642,-13.609467455621305,-5.177514792899407,-10.50295857988166,2.071005917159763,-28.106508875739642,-13.609467455621305,False,False,False,False,False,5.9171597633136175,-11.538461538461542,,,3.8736224042339895,OK
