corp_code,company_name,stock_code,corp_cls,business_year,fiscal_quarter,receipt_no,receipt_date,source_status,source_type,statement_basis,period_end,basis_comparable_to_immediate_predecessor,operating_profit_cumulative,operating_profit_q,net_income_cumulative,net_income_q,equity_q_end,cfo_cumulative,cfo_q,capex_ppe_cumulative_spend,capex_ppe_q_spend,capex_intangible_cumulative_spend,capex_intangible_q_spend,capex_q_spend,fcf_q,op_pure_method,ni_pure_method,cfo_pure_method,capex_ppe_pure_method,capex_intangible_pure_method,signal_date_status,modern_oos_protected
00103547,우진비앤지,018620,K,2015,Q3,20151116000621,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-09-30,True,333395995.0,-194556757.0,589142310.0,23307649.0,21183274899.0,-22872454.0,,3626535083.0,,0.0,,,,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103547,우진비앤지,018620,K,2015,Q4,20160330001642,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-12-31,True,-1119418.0,-334515413.0,352764170.0,-236378140.0,21903985273.0,-1569443570.0,-1546571116.0,9139297032.0,5512761949.0,1750000.0,1750000.0,5514511949.0,-7061083065.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103592,광동제약,009290,Y,2015,Q1,20150515000962,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,10696971546.0,10696971546.0,8052839617.0,8052839617.0,347072042814.0,17803062728.0,17803062728.0,2783609039.0,2783609039.0,0.0,0.0,2783609039.0,15019453689.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103592,광동제약,009290,Y,2015,Q2,20150817000289,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,25980058634.0,15283087088.0,19466436272.0,11413596655.0,358910108424.0,31559436314.0,13756373586.0,5444949610.0,2661340571.0,110922000.0,110922000.0,2772262571.0,10984111015.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103592,광동제약,009290,Y,2015,Q3,20151113000804,20151113,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,40747062832.0,14767004198.0,29742441586.0,10276005314.0,369852444585.0,34581166565.0,3021730251.0,24964376921.0,19519427311.0,112702000.0,1780000.0,19521207311.0,-16499477060.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103592,광동제약,009290,Y,2015,Q4,20160329000693,20160329,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,50866462182.0,10119399350.0,36083163108.0,6340721522.0,377727717970.0,41143925452.0,6562758887.0,27028214609.0,2063837688.0,531624000.0,418922000.0,2482759688.0,4079999199.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103644,비츠로테크,042370,K,2015,Q1,20150515000042,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-03-31,True,1885901987.0,1885901987.0,2914880239.0,2914880239.0,56952359699.0,3791653699.0,3791653699.0,,,,,,,direct_q1,direct_q1,direct_q1,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103644,비츠로테크,042370,K,2015,Q2,20150930000273,20150930,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-06-30,True,1027442073.0,-858459914.0,2232367063.0,-682513176.0,55507187272.0,4043332611.0,251678912.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103644,비츠로테크,042370,K,2015,Q3,20151116001693,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-09-30,True,-549593340.0,-1577035413.0,88979313.0,-2143387750.0,55657736238.0,-2083989111.0,-6127321722.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103644,비츠로테크,042370,K,2015,Q4,20160215000391,20160215,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-12-31,True,-2413290262.0,-1863696922.0,-1353644922.0,-1442624235.0,54153233209.0,3368423641.0,5452412752.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103662,광명전기,017040,Y,2015,Q1,20150515001579,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,2640612279.0,2640612279.0,1400660251.0,1400660251.0,80578037274.0,12760801680.0,12760801680.0,,,,,,,direct_q1,direct_q1,direct_q1,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103662,광명전기,017040,Y,2015,Q2,20150817000409,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,6516247143.0,3875634864.0,5318028999.0,3917368748.0,84640436896.0,16562906549.0,3802104869.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103662,광명전기,017040,Y,2015,Q3,20151113000313,20151113,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,8383015798.0,1866768655.0,7876924823.0,2558895824.0,87084102444.0,17759330584.0,1196424035.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00103662,광명전기,017040,Y,2015,Q4,20160330002751,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,9342094634.0,959078836.0,8891002010.0,1014077187.0,87829336423.0,18501076319.0,741745735.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104120,광진실업,026910,K,2015,Q1,20150515000467,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-03-31,True,90164797.0,90164797.0,41993535.0,41993535.0,28172792191.0,1801776639.0,1801776639.0,136762890.0,136762890.0,,,,,direct_q1,direct_q1,direct_q1,direct_q1,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104120,광진실업,026910,K,2015,Q2,20150813000114,20150813,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-06-30,True,204132376.0,113967579.0,150194919.0,108201384.0,28280993575.0,2149666193.0,347889554.0,2186009517.0,2049246627.0,0.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104120,광진실업,026910,K,2015,Q3,20151113001092,20151113,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-09-30,True,-171341840.0,-375474216.0,-135003692.0,-285198611.0,27995794964.0,3124438306.0,974772113.0,2464414673.0,278405156.0,,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104120,광진실업,026910,K,2015,Q4,20160330004535,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-12-31,True,-231164699.0,-59822859.0,-125413952.0,9589740.0,28634141767.0,3577916177.0,453477871.0,3696153250.0,1231738577.0,0.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104388,국도화학,007690,Y,2015,Q1,20150514002702,20150514,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,17390306159.0,17390306159.0,12234718307.0,12234718307.0,385386493389.0,26582105501.0,26582105501.0,,,,,,,direct_q1,direct_q1,direct_q1,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104388,국도화학,007690,Y,2015,Q2,20150812000205,20150812,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,40598070753.0,23207764594.0,29108462649.0,16873744342.0,403643419650.0,26493112878.0,-88992623.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104388,국도화학,007690,Y,2015,Q3,20151112000368,20151112,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-09-30,True,62184323358.0,21586252605.0,44224519221.0,15116056572.0,421499494487.0,38594498983.0,12101386105.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104388,국도화학,007690,Y,2015,Q4,20160329000310,20160329,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-12-31,True,77969150965.0,15784827607.0,56315040439.0,12090521218.0,430715016387.0,67352563174.0,28758064191.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104537,국영지앤엠,006050,K,2015,Q1,20150515002069,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-03-31,True,-281253425.0,-281253425.0,-19016918.0,-19016918.0,47087447156.0,-1029732114.0,-1029732114.0,356397874.0,356397874.0,,,,,direct_q1,direct_q1,direct_q1,direct_q1,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104537,국영지앤엠,006050,K,2015,Q2,20150817000914,20150817,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-06-30,True,-757429025.0,-476175600.0,-510209449.0,-491192531.0,47696254417.0,273198401.0,1302930515.0,410412184.0,54014310.0,1146200.0,,,,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104537,국영지앤엠,006050,K,2015,Q3,20151116001214,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-09-30,True,-1234768083.0,-477339058.0,-859669844.0,-349460395.0,47346794022.0,509785625.0,236587224.0,487996990.0,77584806.0,1316600.0,170400.0,77755206.0,158832018.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104537,국영지앤엠,006050,K,2015,Q4,20160330004501,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-12-31,True,-1039280310.0,195487773.0,-533926498.0,325743346.0,48972537368.0,647454705.0,137669080.0,575197790.0,87200800.0,125958600.0,124642000.0,211842800.0,-74173720.0,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,cumulative_difference,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104573,국일제지,078130,K,2015,Q1,20150515002096,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,-527044540.0,-527044540.0,-1200475173.0,-1200475173.0,38178639864.0,-4691870448.0,-4691870448.0,,,,,,,direct_q1,direct_q1,direct_q1,missing,missing,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104573,국일제지,078130,K,2015,Q2,20150813001231,20150813,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-06-30,True,-704644049.0,-177599509.0,-3119364307.0,-1918889134.0,39343016378.0,-3479090618.0,1212779830.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104573,국일제지,078130,K,2015,Q3,20151116001333,20151116,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-09-30,False,734299167.0,,17499752521.0,,53148501302.0,-5885828312.0,,,,,,,,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104573,국일제지,078130,K,2015,Q4,20160330002908,20160330,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,OFS,2015-12-31,True,894652969.0,160353802.0,14592968991.0,-2906783530.0,50220697963.0,-10424168203.0,-4538339891.0,,,,,,,cumulative_difference,cumulative_difference,cumulative_difference,missing_immediate_predecessor_or_basis_change,missing_immediate_predecessor_or_basis_change,NOT_ASSIGNED_ACCOUNTING_STAGE,True
00104698,LS네트웍스,000680,Y,2015,Q1,20150515000588,20150515,ok,EARLIEST_PERIODIC_RECEIPT_XBRL,CFS,2015-03-31,True,1165019243.0,1165019243.0,6038000745.0,6038000745.0,772666804602.0,-41366234602.0,-41366234602.0,5901495192.0,5901495192.0,9893670.0,9893670.0,5911388862.0,-47277623464.0,direct_q1,direct_q1,direct_q1,direct_q1,direct_q1,NOT_ASSIGNED_ACCOUNTING_STAGE,True
